nbreheures1904	date utc	heure utc	date locale	heure locale	tsl	t	err t	td	err td	hr	err hr	vv	err vv	vd	err vd	psta	err psta	rf1e	err rf1e
1060749	02/01/2025	21	02/01/2025	16	HNE	-1,3	0	-5,1	0	75,0	0	23,0	0	260,0	0	977,615	5.k=1.moyenne	176,2	ERA5
1060750	02/01/2025	22	02/01/2025	17	HNE	-1,8	0	-5,8	0	74,0	0	31,0	0	280,0	0	978,004	5.k=1.moyenne	6,5	ERA5
1060751	02/01/2025	23	02/01/2025	18	HNE	-2,0	0	-6,5	0	71,0	0	26,0	0	270,0	0	978,011	5.k=1.moyenne	0,0	ERA5
1060752	03/01/2025	00	02/01/2025	19	HNE	-2,4	0	-5,9	0	77,0	0	17,0	0	270,0	0	978,21	5.k=1.moyenne	0,0	ERA5
1060753	03/01/2025	01	02/01/2025	20	HNE	-2,9	0	-6,7	0	75,0	0	27,0	0	280,0	0	978,134	5.k=1.moyenne	0,0	ERA5
1060754	03/01/2025	02	02/01/2025	21	HNE	-3,1	0	-7,1	0	74,0	0	27,0	0	280,0	0	977,91	5.k=1.moyenne	0,0	ERA5
1060755	03/01/2025	03	02/01/2025	22	HNE	-3,2	0	-7,3	0	73,0	0	28,0	0	270,0	0	977,793	5.k=1.moyenne	0,0	ERA5
1060756	03/01/2025	04	02/01/2025	23	HNE	-3,5	0	-6,6	0	79,0	0	17,0	0	280,0	0	977,89	5.k=1.moyenne	0,0	ERA5
1060757	03/01/2025	05	03/01/2025	00	HNE	-3,4	0	-7,9	0	71,0	0	24,0	0	280,0	0	977,824	5.k=1.moyenne	0,0	ERA5
1060758	03/01/2025	06	03/01/2025	01	HNE	-3,6	0	-8,2	0	70,0	0	20,0	0	270,0	0	977,824	5.k=1.moyenne	0,0	ERA5
1060759	03/01/2025	07	03/01/2025	02	HNE	-3,7	0	-8,8	0	68,0	0	21,0	0	280,0	0	978,184	5.k=1.moyenne	0,0	ERA5
1060760	03/01/2025	08	03/01/2025	03	HNE	-3,7	0	-8,1	0	72,0	0	17,0	0	290,0	0	978,481	5.k=1.moyenne	0,0	ERA5
1060761	03/01/2025	09	03/01/2025	04	HNE	-3,9	0	-8,9	0	68,0	0	22,0	0	280,0	0	978,549	5.k=1.moyenne	0,0	ERA5
1060762	03/01/2025	10	03/01/2025	05	HNE	-4,2	0	-8,2	0	73,0	0	11,0	0	280,0	0	978,637	5.k=1.moyenne	0,0	ERA5
1060763	03/01/2025	11	03/01/2025	06	HNE	-4,6	0	-9,5	0	69,0	0	14,0	0	280,0	0	978,891	5.k=1.moyenne	0,0	ERA5
1060764	03/01/2025	12	03/01/2025	07	HNE	-5,1	0	-9,5	0	71,0	0	19,0	0	270,0	0	978,874	5.k=1.moyenne	0,0	ERA5
1060765	03/01/2025	13	03/01/2025	08	HNE	-5,2	0	-10,1	0	69,0	0	22,0	0	270,0	0	978,94	5.k=1.moyenne	14,7	ERA5
1060766	03/01/2025	14	03/01/2025	09	HNE	-5,3	0	-10,4	0	67,0	0	20,0	0	260,0	0	979,214	5.k=1.moyenne	268,6	ERA5
1060767	03/01/2025	15	03/01/2025	10	HNE	-5,4	0	-11,0	0	65,0	0	22,0	0	260,0	0	979,175	5.k=1.moyenne	604,9	ERA5
1060768	03/01/2025	16	03/01/2025	11	HNE	-5,3	0	-11,2	0	63,0	0	22,0	0	270,0	0	978,72	5.k=1.moyenne	756,9	ERA5
1060769	03/01/2025	17	03/01/2025	12	HNE	-5,3	0	-10,6	0	66,0	0	18,0	0	280,0	0	978,285	5.k=1.moyenne	822,8	ERA5
1060770	03/01/2025	18	03/01/2025	13	HNE	-5,3	0	-11,0	0	64,0	0	23,0	0	270,0	0	978,121	5.k=1.moyenne	742,4	ERA5
1060771	03/01/2025	19	03/01/2025	14	HNE	-5,2	0	-11,1	0	63,0	0	14,0	0	270,0	0	978,352	5.k=1.moyenne	749,1	ERA5
1060772	03/01/2025	20	03/01/2025	15	HNE	-5,5	0	-11,1	0	65,0	0	20,0	0	270,0	0	979,02	5.k=1.moyenne	400,5	ERA5
1060773	03/01/2025	21	03/01/2025	16	HNE	-6,1	0	-11,6	0	65,0	0	19,0	0	290,0	0	979,522	5.k=1.moyenne	154,6	ERA5
1060774	03/01/2025	22	03/01/2025	17	HNE	-6,2	0	-11,3	0	67,0	0	15,0	0	290,0	0	980,065	5.k=1.moyenne	7,8	ERA5
1060775	03/01/2025	23	03/01/2025	18	HNE	-6,4	0	-11,0	0	69,0	0	10,0	0	300,0	0	980,379	5.k=1.moyenne	0,0	ERA5
1060776	04/01/2025	00	03/01/2025	19	HNE	-6,8	0	-10,8	0	73,0	0	15,0	0	290,0	0	980,589	5.k=1.moyenne	0,0	ERA5
1060777	04/01/2025	01	03/01/2025	20	HNE	-7,2	0	-9,7	0	82,0	0	13,0	0	280,0	0	980,653	5.k=1.moyenne	0,0	ERA5
1060778	04/01/2025	02	03/01/2025	21	HNE	-8,2	0	-11,2	0	79,0	0	15,0	0	280,0	0	980,696	5.k=1.moyenne	0,0	ERA5
1060779	04/01/2025	03	03/01/2025	22	HNE	-8,9	0	-11,0	0	85,0	0	11,0	0	290,0	0	980,822	5.k=1.moyenne	0,0	ERA5
1060780	04/01/2025	04	03/01/2025	23	HNE	-9,2	0	-12,3	0	78,0	0	11,0	0	280,0	0	980,844	5.k=1.moyenne	0,0	ERA5
1060781	04/01/2025	05	04/01/2025	00	HNE	-9,5	0	-12,3	0	80,0	0	10,0	0	270,0	0	980,678	5.k=1.moyenne	0,0	ERA5
1060782	04/01/2025	06	04/01/2025	01	HNE	-10,0	0	-12,9	0	79,0	0	14,0	0	260,0	0	980,678	5.k=1.moyenne	0,0	ERA5
1060783	04/01/2025	07	04/01/2025	02	HNE	-10,1	0	-13,2	0	78,0	0	15,0	0	260,0	0	981,097	5.k=1.moyenne	0,0	ERA5
1060784	04/01/2025	08	04/01/2025	03	HNE	-10,3	0	-12,7	0	82,0	0	12,0	0	280,0	0	981,245	5.k=1.moyenne	0,0	ERA5
1060785	04/01/2025	09	04/01/2025	04	HNE	-11,2	0	-14,3	0	78,0	0	15,0	0	270,0	0	981,477	5.k=1.moyenne	0,0	ERA5
1060786	04/01/2025	10	04/01/2025	05	HNE	-12,2	0	-16,2	0	73,0	0	20,0	0	260,0	0	981,708	5.k=1.moyenne	0,0	ERA5
1060787	04/01/2025	11	04/01/2025	06	HNE	-12,6	0	-16,0	0	76,0	0	16,0	0	280,0	0	982,314	5.k=1.moyenne	0,0	ERA5
1060788	04/01/2025	12	04/01/2025	07	HNE	-12,6	0	-15,9	0	77,0	0	18,0	0	280,0	0	982,524	5.k=1.moyenne	0,0	ERA5
1060789	04/01/2025	13	04/01/2025	08	HNE	-12,3	0	-16,3	0	72,0	0	17,0	0	270,0	0	982,9	5.k=1.moyenne	14,0	ERA5
1060790	04/01/2025	14	04/01/2025	09	HNE	-11,7	0	-16,6	0	67,0	0	12,0	0	280,0	0	983,422	5.k=1.moyenne	222,9	ERA5
1060791	04/01/2025	15	04/01/2025	10	HNE	-11,6	0	-15,6	0	72,0	0	12,0	0	280,0	0	983,653	5.k=1.moyenne	447,7	ERA5
1060792	04/01/2025	16	04/01/2025	11	HNE	-11,4	0	-15,1	0	74,0	0	16,0	0	260,0	0	983,446	5.k=1.moyenne	725,8	ERA5
1060793	04/01/2025	17	04/01/2025	12	HNE	-10,8	0	-15,8	0	67,0	0	15,0	0	280,0	0	983,343	5.k=1.moyenne	883,0	ERA5
1060794	04/01/2025	18	04/01/2025	13	HNE	-10,7	0	-15,1	0	70,0	0	15,0	0	280,0	0	983,385	5.k=1.moyenne	939,9	ERA5
1060795	04/01/2025	19	04/01/2025	14	HNE	-10,7	0	-15,1	0	70,0	0	16,0	0	270,0	0	983,615	5.k=1.moyenne	730,2	ERA5
1060796	04/01/2025	20	04/01/2025	15	HNE	-10,3	0	-15,3	0	67,0	0	12,0	0	270,0	0	984,262	5.k=1.moyenne	499,0	ERA5
1060797	04/01/2025	21	04/01/2025	16	HNE	-10,4	0	-13,8	0	76,0	0	11,0	0	280,0	0	984,846	5.k=1.moyenne	225,8	ERA5
1060798	04/01/2025	22	04/01/2025	17	HNE	-10,5	0	-13,7	0	77,0	0	8,0	0	280,0	0	985,409	5.k=1.moyenne	9,0	ERA5
1060799	04/01/2025	23	04/01/2025	18	HNE	-10,7	0	-14,4	0	74,0	0	5,0	0	290,0	0	985,931	5.k=1.moyenne	0,0	ERA5
1060800	05/01/2025	00	04/01/2025	19	HNE	-10,3	0	-13,6	0	77,0	0	4,0	0	300,0	0	986,264	5.k=1.moyenne	0,0	ERA5
1060801	05/01/2025	01	04/01/2025	20	HNE	-10,0	0	-12,9	0	79,0	0	5,0	0	300,0	0	986,515	5.k=1.moyenne	0,0	ERA5
1060802	05/01/2025	02	04/01/2025	21	HNE	-10,0	0	-12,3	0	83,0	0	5,0	0	270,0	0	986,828	5.k=1.moyenne	0,0	ERA5
1060803	05/01/2025	03	04/01/2025	22	HNE	-10,1	0	-11,9	0	86,0	0	5,0	0	260,0	0	987,224	5.k=1.moyenne	0,0	ERA5
1060804	05/01/2025	04	04/01/2025	23	HNE	-10,2	0	-12,6	0	82,0	0	7,0	0	260,0	0	987,371	5.k=1.moyenne	0,0	ERA5
1060805	05/01/2025	05	05/01/2025	00	HNE	-9,9	0	-13,4	0	76,0	0	8,0	0	270,0	0	987,329	5.k=1.moyenne	0,0	ERA5
1060806	05/01/2025	06	05/01/2025	01	HNE	-9,9	0	-13,3	0	76,0	0	12,0	0	300,0	0	987,329	5.k=1.moyenne	0,0	ERA5
1060807	05/01/2025	07	05/01/2025	02	HNE	-10,2	0	-12,0	0	86,0	0	5,0	0	300,0	0	987,7	5.k=1.moyenne	0,0	ERA5
1060808	05/01/2025	08	05/01/2025	03	HNE	-10,2	0	-12,2	0	85,0	0	8,0	0	280,0	0	988,164	5.k=1.moyenne	0,0	ERA5
1060809	05/01/2025	09	05/01/2025	04	HNE	-10,4	0	-12,3	0	86,0	0	11,0	0	270,0	0	988,399	5.k=1.moyenne	0,0	ERA5
1060810	05/01/2025	10	05/01/2025	05	HNE	-10,4	0	-12,6	0	84,0	0	8,0	0	290,0	0	988,8	5.k=1.moyenne	0,0	ERA5
1060811	05/01/2025	11	05/01/2025	06	HNE	-10,8	0	-14,7	0	73,0	0	12,0	0	320,0	0	989,429	5.k=1.moyenne	0,0	ERA5
1060812	05/01/2025	12	05/01/2025	07	HNE	-11,7	0	-16,5	0	68,0	0	8,0	0	330,0	0	990,017	5.k=1.moyenne	0,0	ERA5
1060813	05/01/2025	13	05/01/2025	08	HNE	-12,1	0	-19,1	0	56,0	0	9,0	0	330,0	0	990,645	5.k=1.moyenne	15,0	ERA5
1060814	05/01/2025	14	05/01/2025	09	HNE	-12,2	0	-18,3	0	61,0	0	8,0	0	350,0	0	991,211	5.k=1.moyenne	250,2	ERA5
1060815	05/01/2025	15	05/01/2025	10	HNE	-12,5	0	-20,0	0	54,0	0	7,0	0	330,0	0	991,694	5.k=1.moyenne	685,7	ERA5
1060816	05/01/2025	16	05/01/2025	11	HNE	-13,6	0	-19,0	0	64,0	0	11,0	0	30,0	0	991,551	5.k=1.moyenne	1042,3	ERA5
1060817	05/01/2025	17	05/01/2025	12	HNE	-13,6	0	-19,5	0	61,0	0	8,0	0	30,0	0	991,241	5.k=1.moyenne	1219,7	ERA5
1060818	05/01/2025	18	05/01/2025	13	HNE	-12,7	0	-20,7	0	51,0	0	11,0	0	290,0	0	991,035	5.k=1.moyenne	1236,3	ERA5
1060819	05/01/2025	19	05/01/2025	14	HNE	-12,5	0	-20,1	0	53,0	0	9,0	0	290,0	0	991,288	5.k=1.moyenne	1092,0	ERA5
1060820	05/01/2025	20	05/01/2025	15	HNE	-12,5	0	-20,4	0	52,0	0	10,0	0	320,0	0	991,706	5.k=1.moyenne	731,9	ERA5
1060821	05/01/2025	21	05/01/2025	16	HNE	-12,8	0	-20,0	0	55,0	0	7,0	0	320,0	0	992,062	5.k=1.moyenne	307,5	ERA5
1060822	05/01/2025	22	05/01/2025	17	HNE	-14,0	0	-20,3	0	59,0	0	4,0	0	310,0	0	992,585	5.k=1.moyenne	15,3	ERA5
1060823	05/01/2025	23	05/01/2025	18	HNE	-14,6	0	-19,5	0	66,0	0	4,0	0	300,0	0	992,92	5.k=1.moyenne	0,0	ERA5
1060824	06/01/2025	00	05/01/2025	19	HNE	-14,6	0	-19,8	0	64,0	0	5,0	0	320,0	0	993,276	5.k=1.moyenne	0,0	ERA5
1060825	06/01/2025	01	05/01/2025	20	HNE	-15,0	0	-19,6	0	68,0	0	4,0	0	320,0	0	993,339	5.k=1.moyenne	0,0	ERA5
1060826	06/01/2025	02	05/01/2025	21	HNE	-12,4	0	-17,9	0	64,0	0	5,0	0	320,0	0	993,257	5.k=1.moyenne	0,0	ERA5
1060827	06/01/2025	03	05/01/2025	22	HNE	-12,4	0	-18,1	0	62,0	0	6,0	0	300,0	0	993,258	5.k=1.moyenne	0,0	ERA5
1060828	06/01/2025	04	05/01/2025	23	HNE	-12,6	0	-18,3	0	62,0	0	8,0	0	290,0	0	993,093	5.k=1.moyenne	0,0	ERA5
1060829	06/01/2025	05	06/01/2025	00	HNE	-12,7	0	-17,7	0	66,0	0	4,0	0	300,0	0	992,865	5.k=1.moyenne	0,0	ERA5
1060830	06/01/2025	06	06/01/2025	01	HNE	-13,7	0	-18,2	0	68,0	0	4,0	0	320,0	0	992,865	5.k=1.moyenne	0,0	ERA5
1060831	06/01/2025	07	06/01/2025	02	HNE	-14,9	0	-19,2	0	70,0	0	3,0	0	310,0	0	992,932	5.k=1.moyenne	0,0	ERA5
1060832	06/01/2025	08	06/01/2025	03	HNE	-15,7	0	-19,6	0	72,0	0	3,0	0	300,0	0	993,1	5.k=1.moyenne	0,0	ERA5
1060833	06/01/2025	09	06/01/2025	04	HNE	-16,6	0	-20,0	0	75,0	0	6,0	0	270,0	0	992,857	5.k=1.moyenne	0,0	ERA5
1060834	06/01/2025	10	06/01/2025	05	HNE	-16,8	0	-19,5	0	80,0	0	6,0	0	260,0	0	992,591	5.k=1.moyenne	0,0	ERA5
1060835	06/01/2025	11	06/01/2025	06	HNE	-16,9	0	-19,9	0	77,0	0	5,0	0	270,0	0	992,324	5.k=1.moyenne	0,0	ERA5
1060836	06/01/2025	12	06/01/2025	07	HNE	-17,1	0	-19,9	0	79,0	0	7,0	0	240,0	0	992,151	5.k=1.moyenne	0,0	ERA5
1060837	06/01/2025	13	06/01/2025	08	HNE	-16,8	0	-19,6	0	79,0	0	7,0	0	250,0	0	991,947	5.k=1.moyenne	21,4	ERA5
1060838	06/01/2025	14	06/01/2025	09	HNE	-15,3	0	-18,5	0	77,0	0	5,0	0	250,0	0	991,721	5.k=1.moyenne	355,2	ERA5
1060839	06/01/2025	15	06/01/2025	10	HNE	-13,8	0	-17,5	0	74,0	0	9,0	0	260,0	0	991,334	5.k=1.moyenne	804,8	ERA5
1060840	06/01/2025	16	06/01/2025	11	HNE	-13,2	0	-16,7	0	75,0	0	8,0	0	260,0	0	990,566	5.k=1.moyenne	1161,7	ERA5
1060841	06/01/2025	17	06/01/2025	12	HNE	-12,6	0	-16,2	0	75,0	0	7,0	0	270,0	0	989,778	5.k=1.moyenne	1363,8	ERA5
1060842	06/01/2025	18	06/01/2025	13	HNE	-12,2	0	-15,9	0	74,0	0	15,0	0	270,0	0	988,988	5.k=1.moyenne	1369,4	ERA5
1060843	06/01/2025	19	06/01/2025	14	HNE	-11,7	0	-15,8	0	72,0	0	12,0	0	270,0	0	988,537	5.k=1.moyenne	1110,4	ERA5
1060844	06/01/2025	20	06/01/2025	15	HNE	-11,4	0	-15,2	0	73,0	0	10,0	0	280,0	0	988,426	5.k=1.moyenne	653,1	ERA5
1060845	06/01/2025	21	06/01/2025	16	HNE	-11,3	0	-15,3	0	72,0	0	11,0	0	260,0	0	988,199	5.k=1.moyenne	307,9	ERA5
1060846	06/01/2025	22	06/01/2025	17	HNE	-11,0	0	-14,9	0	73,0	0	11,0	0	260,0	0	987,921	5.k=1.moyenne	17,8	ERA5
1060847	06/01/2025	23	06/01/2025	18	HNE	-10,6	0	-14,4	0	73,0	0	11,0	0	260,0	0	987,703	5.k=1.moyenne	0,0	ERA5
1060848	07/01/2025	00	06/01/2025	19	HNE	-10,1	0	-14,0	0	73,0	0	8,0	0	280,0	0	987,199	5.k=1.moyenne	0,0	ERA5
1060849	07/01/2025	01	06/01/2025	20	HNE	-10,4	0	-15,0	0	69,0	0	10,0	0	300,0	0	987,647	5.k=1.moyenne	0,0	ERA5
1060850	07/01/2025	02	06/01/2025	21	HNE	-10,4	0	-15,1	0	69,0	0	11,0	0	290,0	0	987,048	5.k=1.moyenne	0,0	ERA5
1060851	07/01/2025	03	06/01/2025	22	HNE	-11,2	0	-15,2	0	72,0	0	12,0	0	260,0	0	986,553	5.k=1.moyenne	0,0	ERA5
1060852	07/01/2025	04	06/01/2025	23	HNE	-10,3	0	-14,3	0	72,0	0	13,0	0	270,0	0	986,036	5.k=1.moyenne	0,0	ERA5
1060853	07/01/2025	05	07/01/2025	00	HNE	-10,5	0	-14,1	0	75,0	0	14,0	0	280,0	0	985,499	5.k=1.moyenne	0,0	ERA5
1060854	07/01/2025	06	07/01/2025	01	HNE	-10,7	0	-13,0	0	83,0	0	13,0	0	270,0	0	985,499	5.k=1.moyenne	0,0	ERA5
1060855	07/01/2025	07	07/01/2025	02	HNE	-10,3	0	-12,9	0	81,0	0	21,0	0	280,0	0	985,245	5.k=1.moyenne	0,0	ERA5
1060856	07/01/2025	08	07/01/2025	03	HNE	-10,0	0	-12,5	0	82,0	0	22,0	0	260,0	0	984,878	5.k=1.moyenne	0,0	ERA5
1060857	07/01/2025	09	07/01/2025	04	HNE	-10,0	0	-12,0	0	86,0	0	16,0	0	270,0	0	984,6	5.k=1.moyenne	0,0	ERA5
1060858	07/01/2025	10	07/01/2025	05	HNE	-9,6	0	-12,3	0	80,0	0	13,0	0	280,0	0	984,311	5.k=1.moyenne	0,0	ERA5
1060859	07/01/2025	11	07/01/2025	06	HNE	-9,6	0	-11,7	0	85,0	0	19,0	0	290,0	0	984,232	5.k=1.moyenne	0,0	ERA5
1060860	07/01/2025	12	07/01/2025	07	HNE	-9,3	0	-11,5	0	84,0	0	19,0	0	280,0	0	984,173	5.k=1.moyenne	0,0	ERA5
1060861	07/01/2025	13	07/01/2025	08	HNE	-9,3	0	-11,3	0	85,0	0	16,0	0	280,0	0	984,247	5.k=1.moyenne	11,5	ERA5
1060862	07/01/2025	14	07/01/2025	09	HNE	-9,0	0	-11,0	0	85,0	0	16,0	0	270,0	0	984,406	5.k=1.moyenne	146,1	ERA5
1060863	07/01/2025	15	07/01/2025	10	HNE	-8,6	0	-11,2	0	81,0	0	16,0	0	280,0	0	984,531	5.k=1.moyenne	373,3	ERA5
1060864	07/01/2025	16	07/01/2025	11	HNE	-8,5	0	-10,9	0	83,0	0	19,0	0	280,0	0	984,36	5.k=1.moyenne	505,2	ERA5
1060865	07/01/2025	17	07/01/2025	12	HNE	-8,2	0	-10,6	0	83,0	0	17,0	0	280,0	0	984,173	5.k=1.moyenne	581,7	ERA5
1060866	07/01/2025	18	07/01/2025	13	HNE	-7,9	0	-10,8	0	80,0	0	19,0	0	280,0	0	984,05	5.k=1.moyenne	524,8	ERA5
1060867	07/01/2025	19	07/01/2025	14	HNE	-7,4	0	-10,7	0	77,0	0	22,0	0	280,0	0	984,231	5.k=1.moyenne	593,4	ERA5
1060868	07/01/2025	20	07/01/2025	15	HNE	-7,2	0	-10,1	0	80,0	0	15,0	0	270,0	0	984,775	5.k=1.moyenne	372,3	ERA5
1060869	07/01/2025	21	07/01/2025	16	HNE	-7,5	0	-10,2	0	81,0	0	24,0	0	280,0	0	985,282	5.k=1.moyenne	170,0	ERA5
1060870	07/01/2025	22	07/01/2025	17	HNE	-7,5	0	-10,2	0	81,0	0	14,0	0	280,0	0	985,832	5.k=1.moyenne	10,9	ERA5
1060871	07/01/2025	23	07/01/2025	18	HNE	-7,7	0	-10,4	0	81,0	0	14,0	0	290,0	0	986,225	5.k=1.moyenne	0,0	ERA5
1060872	08/01/2025	00	07/01/2025	19	HNE	-8,0	0	-10,5	0	82,0	0	14,0	0	280,0	0	986,379	5.k=1.moyenne	0,0	ERA5
1060873	08/01/2025	01	07/01/2025	20	HNE	-8,2	0	-11,7	0	76,0	0	14,0	0	290,0	0	986,501	5.k=1.moyenne	0,0	ERA5
1060874	08/01/2025	02	07/01/2025	21	HNE	-8,7	0	-11,2	0	82,0	0	13,0	0	280,0	0	986,418	5.k=1.moyenne	0,0	ERA5
1060875	08/01/2025	03	07/01/2025	22	HNE	-9,1	0	-11,5	0	82,0	0	13,0	0	290,0	0	986,338	5.k=1.moyenne	0,0	ERA5
1060876	08/01/2025	04	07/01/2025	23	HNE	-9,9	0	-13,0	0	78,0	0	14,0	0	290,0	0	986,258	5.k=1.moyenne	0,0	ERA5
1060877	08/01/2025	05	08/01/2025	00	HNE	-10,2	0	-12,8	0	82,0	0	18,0	0	290,0	0	986,079	5.k=1.moyenne	0,0	ERA5
