nbreheures1904	date utc	heure utc	date locale	heure locale	tsl	t	err t	td	err td	hr	err hr	vv	err vv	vd	err vd	psta	err psta	rf1e	err rf1e
1060721	01/01/2025	17	01/01/2025	12	HNE	-0,0742115	5.k=1.MANIWAKI	-0,720845	5.k=1.MIRABEL	96,3397	5.k=1.MANIWAKI	14,8488	5.k=1.moyenne	111,346	5.k=1.moyenne	971,314	5.k=1.MANIWAKI	286,3	ERA5
1060722	01/01/2025	18	01/01/2025	13	HNE	-0,0764925	5.k=1.MANIWAKI	-0,726121	5.k=1.MIRABEL	96,3586	5.k=1.MANIWAKI	14,9928	5.k=1.moyenne	114,423	5.k=1.moyenne	971,285	5.k=1.MANIWAKI	287,3	ERA5
1060723	01/01/2025	19	01/01/2025	14	HNE	-0,0785836	5.k=1.MANIWAKI	-0,632158	5.k=1.MIRABEL	96,3759	5.k=1.MANIWAKI	15,0799	5.k=1.moyenne	122,885	5.k=1.moyenne	970,258	5.k=1.MANIWAKI	129,3	ERA5
1060724	01/01/2025	20	01/01/2025	15	HNE	-0,1786	5.k=1.MANIWAKI	-0,784792	5.k=1.MIRABEL	97,2029	5.k=1.MANIWAKI	15,6294	5.k=1.moyenne	147,5	5.k=1.moyenne	970,234	5.k=1.MANIWAKI	143,1	ERA5
1060725	01/01/2025	21	01/01/2025	16	HNE	-0,0822577	5.k=1.MANIWAKI	-0,937057	5.k=1.MIRABEL	97,2174	5.k=1.MANIWAKI	15,8141	5.k=1.moyenne	150,192	5.k=1.moyenne	970,212	5.k=1.MANIWAKI	40,3	ERA5
1060726	01/01/2025	22	01/01/2025	17	HNE	-0,0838686	5.k=1.MANIWAKI	-0,841984	5.k=1.MIRABEL	97,2308	5.k=1.MANIWAKI	16,2879	5.k=1.moyenne	150,962	5.k=1.moyenne	970,191	5.k=1.MANIWAKI	2,9	ERA5
1060727	01/01/2025	23	01/01/2025	18	HNE	0,0127547	5.k=1.MANIWAKI	-0,746599	5.k=1.MIRABEL	97,2431	5.k=1.MANIWAKI	17,3585	5.k=1.moyenne	146,731	5.k=1.moyenne	970,173	5.k=1.MANIWAKI	0,0	ERA5
1060728	02/01/2025	00	01/01/2025	19	HNE	0,207601	5.k=1.MANIWAKI	-0,749731	5.k=1.MIRABEL	95,6323	5.k=1.MANIWAKI	16,9296	5.k=1.moyenne	140,769	5.k=1.moyenne	970,156	5.k=1.MANIWAKI	0,0	ERA5
1060729	02/01/2025	01	01/01/2025	20	HNE	-0,08794	5.k=1.MANIWAKI	-0,752602	5.k=1.MIRABEL	92,3986	5.k=1.MANIWAKI	18,7319	5.k=1.moyenne	143,846	5.k=1.moyenne	971,14	5.k=1.MANIWAKI	0,0	ERA5
1060730	02/01/2025	02	01/01/2025	21	HNE	-0,971978	5.k=1.MANIWAKI	-0,755233	5.k=1.MIRABEL	93,2191	5.k=1.MANIWAKI	18,3039	5.k=1.moyenne	148,462	5.k=1.moyenne	971,125	5.k=1.MANIWAKI	0,0	ERA5
1060731	02/01/2025	03	01/01/2025	22	HNE	-1,75782	5.k=1.MANIWAKI	-0,560046	5.k=1.MIRABEL	89,1727	5.k=1.MANIWAKI	17,4918	5.k=1.moyenne	155,385	5.k=1.moyenne	971,112	5.k=1.MANIWAKI	0,0	ERA5
1060732	02/01/2025	04	01/01/2025	23	HNE	-2,34738	5.k=1.MANIWAKI	-0,661057	5.k=1.MIRABEL	85,9366	5.k=1.MANIWAKI	17,603	5.k=1.moyenne	162,308	5.k=1.moyenne	972,1	5.k=1.MANIWAKI	0,0	ERA5
1060733	02/01/2025	05	02/01/2025	00	HNE	-2,74065	5.k=1.MANIWAKI	-0,663085	5.k=1.MIRABEL	85,1329	5.k=1.MANIWAKI	18,9454	5.k=1.moyenne	162,692	5.k=1.moyenne	972,089	5.k=1.MANIWAKI	0,0	ERA5
1060734	02/01/2025	06	02/01/2025	01	HNE	-2,74065	5.k=1.MANIWAKI	-0,663085	5.k=1.MIRABEL	85,1329	5.k=1.MANIWAKI	18,9454	5.k=1.moyenne	179,423	5.k=1.moyenne	972,089	5.k=1.MANIWAKI	0,0	ERA5
1060735	02/01/2025	07	02/01/2025	02	HNE	-2,75779	5.k=1.MANIWAKI	-1,83403	5.k=1.MIRABEL	83,45	5.k=1.MANIWAKI	18,9259	5.k=1.moyenne	185,962	5.k=1.moyenne	973,079	5.k=1.MANIWAKI	0,0	ERA5
1060736	02/01/2025	08	02/01/2025	03	HNE	-2,96971	5.k=1.MANIWAKI	-2,89916	5.k=1.MIRABEL	84,2052	5.k=1.MANIWAKI	19,0137	5.k=1.moyenne	195,385	5.k=1.moyenne	974,07	5.k=1.MANIWAKI	0,0	ERA5
1060737	02/01/2025	09	02/01/2025	04	HNE	-3,08222	5.k=1.MANIWAKI	-3,95787	5.k=1.MIRABEL	83,3431	5.k=1.MANIWAKI	19,9212	5.k=1.moyenne	187,115	5.k=1.moyenne	974,061	5.k=1.MANIWAKI	0,0	ERA5
1060738	02/01/2025	10	02/01/2025	05	HNE	-3,29162	5.k=1.MANIWAKI	-4,51669	5.k=1.MIRABEL	81,6742	5.k=1.MANIWAKI	20,1104	5.k=1.moyenne	202,885	5.k=1.moyenne	974,053	5.k=1.MANIWAKI	0,0	ERA5
1060739	02/01/2025	11	02/01/2025	06	HNE	-3,59803	5.k=1.MANIWAKI	-4,97132	5.k=1.MIRABEL	85,6862	5.k=1.MANIWAKI	20,1588	5.k=1.moyenne	208,846	5.k=1.moyenne	975,046	5.k=1.MANIWAKI	0,0	ERA5
1060740	02/01/2025	12	02/01/2025	07	HNE	-3,70723	5.k=1.MANIWAKI	-5,81619	5.k=1.MIRABEL	82,4028	5.k=1.MANIWAKI	20,5093	5.k=1.moyenne	210,0	5.k=1.moyenne	976,039	5.k=1.MANIWAKI	0,0	ERA5
1060741	02/01/2025	13	02/01/2025	08	HNE	-4,10981	5.k=1.MANIWAKI	-6,45893	5.k=1.MIRABEL	83,1777	5.k=1.MANIWAKI	20,5662	5.k=1.moyenne	209,615	5.k=1.moyenne	976,033	5.k=1.MANIWAKI	4,2	ERA5
1060742	02/01/2025	14	02/01/2025	09	HNE	-4,41343	5.k=1.MANIWAKI	-6,01071	5.k=1.MIRABEL	79,9005	5.k=1.MANIWAKI	21,3491	5.k=1.moyenne	209,231	5.k=1.moyenne	977,028	5.k=1.MANIWAKI	156,0	ERA5
1060743	02/01/2025	15	02/01/2025	10	HNE	-4,52008	5.k=1.MANIWAKI	-6,54667	5.k=1.MIRABEL	79,0592	5.k=1.MANIWAKI	21,7046	5.k=1.moyenne	213,269	5.k=1.moyenne	978,023	5.k=1.MANIWAKI	493,6	ERA5
1060744	02/01/2025	16	02/01/2025	11	HNE	-4,42982	5.k=1.MANIWAKI	-6,38754	5.k=1.MIRABEL	77,4093	5.k=1.MANIWAKI	22,1523	5.k=1.moyenne	219,231	5.k=1.moyenne	977,018	5.k=1.MANIWAKI	733,5	ERA5
1060745	02/01/2025	17	02/01/2025	12	HNE	-4,24081	5.k=1.MANIWAKI	-6,52161	5.k=1.MIRABEL	78,1948	5.k=1.MANIWAKI	22,904	5.k=1.moyenne	217,692	5.k=1.moyenne	977,014	5.k=1.MANIWAKI	772,9	ERA5
1060746	02/01/2025	18	02/01/2025	13	HNE	-4,14929	5.k=1.MANIWAKI	-7,44314	5.k=1.MIRABEL	75,7384	5.k=1.MANIWAKI	23,0947	5.k=1.moyenne	228,846	5.k=1.moyenne	977,01	5.k=1.MANIWAKI	659,8	ERA5
1060747	02/01/2025	19	02/01/2025	14	HNE	-4,44963	5.k=1.MANIWAKI	-8,26318	5.k=1.MIRABEL	76,528	5.k=1.MANIWAKI	23,1284	5.k=1.moyenne	228,462	5.k=1.moyenne	977,006	5.k=1.MANIWAKI	587,4	ERA5
1060748	02/01/2025	20	02/01/2025	15	HNE	-4,74947	5.k=1.MANIWAKI	-8,38915	5.k=1.MIRABEL	83,8073	5.k=1.MANIWAKI	22,794	5.k=1.moyenne	229,423	5.k=1.moyenne	978,003	5.k=1.MANIWAKI	424,0	ERA5
1060749	02/01/2025	21	02/01/2025	16	HNE	-5,24504	5.k=1.MANIWAKI	-8,01885	5.k=1.MIRABEL	77,3013	5.k=1.MANIWAKI	22,8054	5.k=1.moyenne	224,902	5.k=1.moyenne	978,0	5.k=1.MANIWAKI	177,6	ERA5
1060750	02/01/2025	22	02/01/2025	17	HNE	-5,54399	5.k=1.MANIWAKI	-8,14048	5.k=1.MIRABEL	78,9068	5.k=1.MANIWAKI	22,6157	5.k=1.moyenne	240,98	5.k=1.moyenne	978,997	5.k=1.MANIWAKI	8,3	ERA5
1060751	02/01/2025	23	02/01/2025	18	HNE	-5,64636	5.k=1.MANIWAKI	-8,85301	5.k=1.MIRABEL	80,5137	5.k=1.MANIWAKI	23,0121	5.k=1.moyenne	232,745	5.k=1.moyenne	978,995	5.k=1.MANIWAKI	0,0	ERA5
1060752	03/01/2025	00	02/01/2025	19	HNE	-5,84647	5.k=1.MANIWAKI	-8,6746	5.k=1.MIRABEL	79,6888	5.k=1.MANIWAKI	22,3281	5.k=1.moyenne	233,333	5.k=1.moyenne	978,993	5.k=1.MANIWAKI	0,0	ERA5
1060753	03/01/2025	01	02/01/2025	20	HNE	-6,14435	5.k=1.MANIWAKI	-8,69219	5.k=1.MIRABEL	78,8651	5.k=1.MANIWAKI	23,9363	5.k=1.moyenne	230,784	5.k=1.moyenne	978,99	5.k=1.MANIWAKI	0,0	ERA5
1060754	03/01/2025	02	02/01/2025	21	HNE	-6,24574	5.k=1.MANIWAKI	-8,01671	5.k=1.MIRABEL	78,0424	5.k=1.MANIWAKI	22,9939	5.k=1.moyenne	232,941	5.k=1.moyenne	978,988	5.k=1.MANIWAKI	0,0	ERA5
1060755	03/01/2025	03	02/01/2025	22	HNE	-6,34685	5.k=1.MANIWAKI	-9,0195	5.k=1.MIRABEL	77,2207	5.k=1.MANIWAKI	24,3049	5.k=1.moyenne	235,686	5.k=1.moyenne	978,987	5.k=1.MANIWAKI	0,0	ERA5
1060756	03/01/2025	04	02/01/2025	23	HNE	-6,44771	5.k=1.MANIWAKI	-9,32945	5.k=1.MIRABEL	78,0219	5.k=1.MANIWAKI	24,2027	5.k=1.moyenne	235,294	5.k=1.moyenne	978,985	5.k=1.MANIWAKI	0,0	ERA5
1060757	03/01/2025	05	03/01/2025	00	HNE	-6,84264	5.k=1.MANIWAKI	-10,2311	5.k=1.MIRABEL	76,3909	5.k=1.MANIWAKI	23,6712	5.k=1.moyenne	241,154	5.k=1.moyenne	978,984	5.k=1.MANIWAKI	0,0	ERA5
1060758	03/01/2025	06	03/01/2025	01	HNE	-6,84264	5.k=1.MANIWAKI	-10,2311	5.k=1.MIRABEL	76,3909	5.k=1.MANIWAKI	23,6712	5.k=1.moyenne	240,0	5.k=1.moyenne	978,984	5.k=1.MANIWAKI	0,0	ERA5
1060759	03/01/2025	07	03/01/2025	02	HNE	-7,88315	5.k=1.MANIWAKI	-10,2836	5.k=1.MIRABEL	75,4366	5.k=1.MANIWAKI	22,4149	5.k=1.moyenne	243,725	5.k=1.moyenne	978,983	5.k=1.MANIWAKI	0,0	ERA5
1060760	03/01/2025	08	03/01/2025	03	HNE	-7,83961	5.k=1.MANIWAKI	-10,3318	5.k=1.MIRABEL	77,7382	5.k=1.MANIWAKI	22,4924	5.k=1.moyenne	250,196	5.k=1.moyenne	978,981	5.k=1.MANIWAKI	0,0	ERA5
1060761	03/01/2025	09	03/01/2025	04	HNE	-8,08582	5.k=1.MANIWAKI	-10,2771	5.k=1.MIRABEL	75,1847	5.k=1.MANIWAKI	22,4817	5.k=1.moyenne	246,078	5.k=1.moyenne	978,98	5.k=1.MANIWAKI	0,0	ERA5
1060762	03/01/2025	10	03/01/2025	05	HNE	-8,52406	5.k=1.MANIWAKI	-10,12	5.k=1.MIRABEL	75,8853	5.k=1.MANIWAKI	21,5761	5.k=1.moyenne	250,588	5.k=1.moyenne	978,979	5.k=1.MANIWAKI	0,0	ERA5
1060763	03/01/2025	11	03/01/2025	06	HNE	-8,66419	5.k=1.MANIWAKI	-12,7259	5.k=1.MIRABEL	78,2171	5.k=1.MANIWAKI	22,1803	5.k=1.moyenne	250,98	5.k=1.moyenne	978,978	5.k=1.MANIWAKI	0,0	ERA5
1060764	03/01/2025	12	03/01/2025	07	HNE	-8,99702	5.k=1.MANIWAKI	-12,4635	5.k=1.MIRABEL	75,6913	5.k=1.MANIWAKI	22,1027	5.k=1.moyenne	248,235	5.k=1.moyenne	978,977	5.k=1.MANIWAKI	0,0	ERA5
1060765	03/01/2025	13	03/01/2025	08	HNE	-9,32664	5.k=1.MANIWAKI	-11,6055	5.k=1.MIRABEL	76,4173	5.k=1.MANIWAKI	21,9403	5.k=1.moyenne	252,353	5.k=1.moyenne	977,976	5.k=1.MANIWAKI	5,9	ERA5
1060766	03/01/2025	14	03/01/2025	09	HNE	-9,45711	5.k=1.MANIWAKI	-12,9184	5.k=1.MIRABEL	74,7173	5.k=1.MANIWAKI	21,5782	5.k=1.moyenne	247,647	5.k=1.moyenne	977,975	5.k=1.MANIWAKI	178,8	ERA5
1060767	03/01/2025	15	03/01/2025	10	HNE	-9,68299	5.k=1.MANIWAKI	-12,5494	5.k=1.MIRABEL	71,4018	5.k=1.MANIWAKI	22,171	5.k=1.moyenne	253,333	5.k=1.moyenne	977,975	5.k=1.MANIWAKI	441,3	ERA5
1060768	03/01/2025	16	03/01/2025	11	HNE	-9,8083	5.k=1.MANIWAKI	-13,0675	5.k=1.MIRABEL	68,0923	5.k=1.MANIWAKI	23,0846	5.k=1.moyenne	253,269	5.k=1.moyenne	977,974	5.k=1.MANIWAKI	638,6	ERA5
1060769	03/01/2025	17	03/01/2025	12	HNE	-9,63705	5.k=1.MANIWAKI	-12,8919	5.k=1.MIRABEL	68,0322	5.k=1.MANIWAKI	22,5118	5.k=1.moyenne	255,0	5.k=1.moyenne	976,974	5.k=1.MANIWAKI	844,0	ERA5
1060770	03/01/2025	18	03/01/2025	13	HNE	-9,85611	5.k=1.MANIWAKI	-13,8013	5.k=1.MIRABEL	67,9771	5.k=1.MANIWAKI	22,0492	5.k=1.moyenne	252,692	5.k=1.moyenne	976,973	5.k=1.MANIWAKI	715,7	ERA5
1060771	03/01/2025	19	03/01/2025	14	HNE	-10,5638	5.k=1.MANIWAKI	-13,5234	5.k=1.MIRABEL	70,3597	5.k=1.MANIWAKI	21,6589	5.k=1.moyenne	254,615	5.k=1.moyenne	976,972	5.k=1.MANIWAKI	577,9	ERA5
1060772	03/01/2025	20	03/01/2025	15	HNE	-10,8773	5.k=1.MANIWAKI	-13,8367	5.k=1.MIRABEL	71,1244	5.k=1.MANIWAKI	21,3604	5.k=1.moyenne	255,385	5.k=1.moyenne	976,972	5.k=1.MANIWAKI	398,6	ERA5
1060773	03/01/2025	21	03/01/2025	16	HNE	-10,8949	5.k=1.MANIWAKI	-13,6547	5.k=1.MIRABEL	72,704	5.k=1.MANIWAKI	19,5579	5.k=1.moyenne	249,615	5.k=1.moyenne	977,972	5.k=1.MANIWAKI	164,4	ERA5
1060774	03/01/2025	22	03/01/2025	17	HNE	-11,4016	5.k=1.MANIWAKI	-12,9773	5.k=1.MIRABEL	75,0981	5.k=1.MANIWAKI	19,7517	5.k=1.moyenne	255,769	5.k=1.moyenne	977,971	5.k=1.MANIWAKI	8,9	ERA5
1060775	03/01/2025	23	03/01/2025	18	HNE	-11,7107	5.k=1.MANIWAKI	-12,7928	5.k=1.MIRABEL	76,6844	5.k=1.MANIWAKI	19,5384	5.k=1.moyenne	256,154	5.k=1.moyenne	977,971	5.k=1.MANIWAKI	0,0	ERA5
1060776	04/01/2025	00	03/01/2025	19	HNE	-11,8223	5.k=1.MANIWAKI	-12,1132	5.k=1.MIRABEL	78,2737	5.k=1.MANIWAKI	18,5528	5.k=1.moyenne	256,154	5.k=1.moyenne	977,971	5.k=1.MANIWAKI	0,0	ERA5
1060777	04/01/2025	01	03/01/2025	20	HNE	-12,031	5.k=1.MANIWAKI	-14,5941	5.k=1.MIRABEL	72,5668	5.k=1.MANIWAKI	19,1029	5.k=1.moyenne	256,538	5.k=1.moyenne	977,97	5.k=1.MANIWAKI	0,0	ERA5
1060778	04/01/2025	02	03/01/2025	21	HNE	-12,7291	5.k=1.MANIWAKI	-14,209	5.k=1.MIRABEL	71,7283	5.k=1.MANIWAKI	18,1312	5.k=1.moyenne	259,038	5.k=1.moyenne	977,97	5.k=1.MANIWAKI	0,0	ERA5
1060779	04/01/2025	03	03/01/2025	22	HNE	-13,7205	5.k=1.MANIWAKI	-15,0086	5.k=1.MIRABEL	70,0811	5.k=1.MANIWAKI	17,1571	5.k=1.moyenne	256,923	5.k=1.moyenne	977,97	5.k=1.MANIWAKI	0,0	ERA5
1060780	04/01/2025	04	03/01/2025	23	HNE	-14,4168	5.k=1.MANIWAKI	-15,2147	5.k=1.MIRABEL	73,3021	5.k=1.MANIWAKI	17,7962	5.k=1.moyenne	248,654	5.k=1.moyenne	978,97	5.k=1.MANIWAKI	0,0	ERA5
1060781	04/01/2025	05	04/01/2025	00	HNE	-14,7199	5.k=1.MANIWAKI	-14,1356	5.k=1.MIRABEL	73,2809	5.k=1.MANIWAKI	17,818	5.k=1.moyenne	250,962	5.k=1.moyenne	977,969	5.k=1.MANIWAKI	0,0	ERA5
1060782	04/01/2025	06	04/01/2025	01	HNE	-14,7199	5.k=1.MANIWAKI	-14,1356	5.k=1.MIRABEL	73,2809	5.k=1.MANIWAKI	17,818	5.k=1.moyenne	255,769	5.k=1.moyenne	977,969	5.k=1.MANIWAKI	0,0	ERA5
1060783	04/01/2025	07	04/01/2025	02	HNE	-14,5399	5.k=1.MANIWAKI	-14,8919	5.k=1.MIRABEL	74,3427	5.k=1.MANIWAKI	17,886	5.k=1.moyenne	247,885	5.k=1.moyenne	977,969	5.k=1.MANIWAKI	0,0	ERA5
1060784	04/01/2025	08	04/01/2025	03	HNE	-14,4567	5.k=1.MANIWAKI	-17,3224	5.k=1.MIRABEL	72,9506	5.k=1.MANIWAKI	17,5093	5.k=1.moyenne	251,346	5.k=1.moyenne	977,969	5.k=1.MANIWAKI	0,0	ERA5
1060785	04/01/2025	09	04/01/2025	04	HNE	-14,4703	5.k=1.MANIWAKI	-18,3648	5.k=1.MIRABEL	73,1613	5.k=1.MANIWAKI	17,3226	5.k=1.moyenne	244,615	5.k=1.moyenne	977,969	5.k=1.MANIWAKI	0,0	ERA5
1060786	04/01/2025	10	04/01/2025	05	HNE	-14,3847	5.k=1.MANIWAKI	-19,2051	5.k=1.MIRABEL	76,5985	5.k=1.MANIWAKI	17,0569	5.k=1.moyenne	243,846	5.k=1.moyenne	977,968	5.k=1.MANIWAKI	0,0	ERA5
1060787	04/01/2025	11	04/01/2025	06	HNE	-14,3962	5.k=1.MANIWAKI	-17,9664	5.k=1.MIRABEL	76,7756	5.k=1.MANIWAKI	16,7509	5.k=1.moyenne	245,0	5.k=1.moyenne	978,968	5.k=1.MANIWAKI	0,0	ERA5
1060788	04/01/2025	12	04/01/2025	07	HNE	-14,3086	5.k=1.MANIWAKI	-18,1071	5.k=1.MIRABEL	74,5049	5.k=1.MANIWAKI	16,9239	5.k=1.moyenne	246,731	5.k=1.moyenne	978,968	5.k=1.MANIWAKI	0,0	ERA5
1060789	04/01/2025	13	04/01/2025	08	HNE	-14,3182	5.k=1.MANIWAKI	-18,4419	5.k=1.MIRABEL	74,6538	5.k=1.MANIWAKI	16,653	5.k=1.moyenne	249,231	5.k=1.moyenne	978,968	5.k=1.MANIWAKI	5,6	ERA5
1060790	04/01/2025	14	04/01/2025	09	HNE	-14,1308	5.k=1.MANIWAKI	-18,0819	5.k=1.MIRABEL	76,4122	5.k=1.MANIWAKI	17,8229	5.k=1.moyenne	248,462	5.k=1.moyenne	978,968	5.k=1.MANIWAKI	210,6	ERA5
1060791	04/01/2025	15	04/01/2025	10	HNE	-13,3541	5.k=1.MANIWAKI	-18,2129	5.k=1.MIRABEL	70,8603	5.k=1.MANIWAKI	19,4146	5.k=1.moyenne	254,231	5.k=1.moyenne	978,968	5.k=1.MANIWAKI	480,4	ERA5
1060792	04/01/2025	16	04/01/2025	11	HNE	-12,9692	5.k=1.MANIWAKI	-17,9461	5.k=1.MIRABEL	70,9749	5.k=1.MANIWAKI	20,2358	5.k=1.moyenne	256,058	5.k=1.moyenne	977,968	5.k=1.MANIWAKI	676,5	ERA5
1060793	04/01/2025	17	04/01/2025	12	HNE	-11,7988	5.k=1.MANIWAKI	-17,2817	5.k=1.MIRABEL	67,8361	5.k=1.MANIWAKI	20,2097	5.k=1.moyenne	254,038	5.k=1.moyenne	977,968	5.k=1.MANIWAKI	818,1	ERA5
1060794	04/01/2025	18	04/01/2025	13	HNE	-11,7069	5.k=1.MANIWAKI	-17,2077	5.k=1.MIRABEL	67,9324	5.k=1.MANIWAKI	19,4519	5.k=1.moyenne	253,846	5.k=1.moyenne	977,968	5.k=1.MANIWAKI	931,1	ERA5
1060795	04/01/2025	19	04/01/2025	14	HNE	-11,6145	5.k=1.MANIWAKI	-17,2305	5.k=1.MIRABEL	70,4537	5.k=1.MANIWAKI	18,8469	5.k=1.moyenne	253,654	5.k=1.moyenne	977,968	5.k=1.MANIWAKI	842,1	ERA5
1060796	04/01/2025	20	04/01/2025	15	HNE	-11,2273	5.k=1.MANIWAKI	-15,2754	5.k=1.MIRABEL	71,3457	5.k=1.MANIWAKI	18,2026	5.k=1.moyenne	256,538	5.k=1.moyenne	977,968	5.k=1.MANIWAKI	549,2	ERA5
1060797	04/01/2025	21	04/01/2025	16	HNE	-11,134	5.k=1.MANIWAKI	-15,1958	5.k=1.MIRABEL	68,1759	5.k=1.MANIWAKI	15,4806	5.k=1.moyenne	259,038	5.k=1.moyenne	977,968	5.k=1.MANIWAKI	233,8	ERA5
1060798	04/01/2025	22	04/01/2025	17	HNE	-11,2365	5.k=1.MANIWAKI	-14,9169	5.k=1.MIRABEL	69,866	5.k=1.MANIWAKI	14,0655	5.k=1.moyenne	256,731	5.k=1.moyenne	978,967	5.k=1.MANIWAKI	11,1	ERA5
1060799	04/01/2025	23	04/01/2025	18	HNE	-11,7311	5.k=1.MANIWAKI	-14,3402	5.k=1.MIRABEL	76,4164	5.k=1.MANIWAKI	13,2652	5.k=1.moyenne	260,769	5.k=1.moyenne	978,967	5.k=1.MANIWAKI	0,0	ERA5
1060800	05/01/2025	00	04/01/2025	19	HNE	-11,7348	5.k=1.MANIWAKI	-14,355	5.k=1.MIRABEL	77,2846	5.k=1.MANIWAKI	12,5796	5.k=1.moyenne	258,462	5.k=1.moyenne	978,967	5.k=1.MANIWAKI	0,0	ERA5
1060801	05/01/2025	01	04/01/2025	20	HNE	-11,9344	5.k=1.MANIWAKI	-14,3685	5.k=1.MIRABEL	79,77	5.k=1.MANIWAKI	13,1243	5.k=1.moyenne	252,5	5.k=1.moyenne	978,967	5.k=1.MANIWAKI	0,0	ERA5
1060802	05/01/2025	02	04/01/2025	21	HNE	-11,8394	5.k=1.MANIWAKI	-13,9857	5.k=1.MIRABEL	74,952	5.k=1.MANIWAKI	12,1492	5.k=1.moyenne	245,385	5.k=1.moyenne	979,967	5.k=1.MANIWAKI	0,0	ERA5
1060803	05/01/2025	03	04/01/2025	22	HNE	-12,0384	5.k=1.MANIWAKI	-13,6019	5.k=1.MIRABEL	70,9411	5.k=1.MANIWAKI	12,7505	5.k=1.moyenne	247,692	5.k=1.moyenne	979,967	5.k=1.MANIWAKI	0,0	ERA5
1060804	05/01/2025	04	04/01/2025	23	HNE	-12,7277	5.k=1.MANIWAKI	-14,3039	5.k=1.MIRABEL	69,3595	5.k=1.MANIWAKI	12,5053	5.k=1.moyenne	252,308	5.k=1.moyenne	980,967	5.k=1.MANIWAKI	0,0	ERA5
1060805	05/01/2025	05	05/01/2025	00	HNE	-13,1225	5.k=1.MANIWAKI	-14,017	5.k=1.MIRABEL	66,1525	5.k=1.MANIWAKI	12,625	5.k=1.moyenne	249,231	5.k=1.moyenne	980,967	5.k=1.MANIWAKI	0,0	ERA5
1060806	05/01/2025	06	05/01/2025	01	HNE	-13,1225	5.k=1.MANIWAKI	-14,017	5.k=1.MIRABEL	66,1525	5.k=1.MANIWAKI	12,625	5.k=1.moyenne	251,731	5.k=1.moyenne	980,967	5.k=1.MANIWAKI	0,0	ERA5
