nbreheures1904	date utc	heure utc	date locale	heure locale	tsl	t	err t	td	err td	hr	err hr	vv	err vv	vd	err vd	psta	err psta	rf1e	err rf1e
1025662	01/01/2021	22	01/01/2021	17	HNE	-7,0	0	-9,6	0	82,0	0	7,0	0	230,0	0	1021,0	0	0,2	ERA5
1025663	01/01/2021	23	01/01/2021	18	HNE	-7,6	0	-9,8	0	84,0	0	5,0	0	40,0	0	1019,0	0	0,0	ERA5
1025664	02/01/2021	00	01/01/2021	19	HNE	-8,2	0	-9,9	0	87,0	0	4,0	0	20,0	0	1019,0	0	0,0	ERA5
1025665	02/01/2021	01	01/01/2021	20	HNE	-7,9	0	-8,7	0	94,0	0	1,0	0	0,0	0	1018,0	0	0,0	ERA5
1025666	02/01/2021	02	01/01/2021	21	HNE	-9,5	0	-10,3	0	94,0	0	7,0	0	360,0	0	1016,0	0	0,0	ERA5
1025667	02/01/2021	03	01/01/2021	22	HNE	-9,7	0	-10,3	0	95,0	0	1,0	0	0,0	0	1016,0	0	0,0	ERA5
1025668	02/01/2021	04	01/01/2021	23	HNE	-7,9	0	-9,7	0	87,0	0	9,0	0	20,0	0	1015,0	0	0,0	ERA5
1025669	02/01/2021	05	02/01/2021	00	HNE	-8,2	0	-10,0	0	87,0	0	9,0	0	40,0	0	1013,0	0	0,0	ERA5
1025670	02/01/2021	06	02/01/2021	01	HNE	-8,1	0	-10,0	0	86,0	0	3,0	0	20,0	0	1013,0	0	0,0	ERA5
1025671	02/01/2021	07	02/01/2021	02	HNE	-7,5	0	-9,7	0	84,0	0	8,0	0	50,0	0	1012,0	0	0,0	ERA5
1025672	02/01/2021	08	02/01/2021	03	HNE	-6,7	0	-8,7	0	86,0	0	17,0	0	70,0	0	1011,0	0	0,0	ERA5
1025673	02/01/2021	09	02/01/2021	04	HNE	-6,9	0	-7,6	0	95,0	0	21,0	0	50,0	0	1008,0	0	0,0	ERA5
1025674	02/01/2021	10	02/01/2021	05	HNE	-6,3	0	-7,1	0	94,0	0	18,0	0	70,0	0	1006,0	0	0,0	ERA5
1025675	02/01/2021	11	02/01/2021	06	HNE	-6,1	0	-7,2	0	92,0	0	27,0	0	70,0	0	1005,0	0	0,0	ERA5
1025676	02/01/2021	12	02/01/2021	07	HNE	-6,1	0	-7,1	0	93,0	0	29,0	0	70,0	0	1004,0	0	0,0	ERA5
1025677	02/01/2021	13	02/01/2021	08	HNE	-5,9	0	-6,8	0	94,0	0	35,0	0	60,0	0	1003,0	0	4,1	ERA5
1025678	02/01/2021	14	02/01/2021	09	HNE	-5,8	0	-6,5	0	94,0	0	27,0	0	60,0	0	1003,0	0	39,6	ERA5
1025679	02/01/2021	15	02/01/2021	10	HNE	-5,3	0	-6,0	0	95,0	0	25,0	0	60,0	0	1002,0	0	127,8	ERA5
1025680	02/01/2021	16	02/01/2021	11	HNE	-5,1	0	-6,0	0	93,0	0	23,0	0	60,0	0	1002,0	0	204,3	ERA5
1025681	02/01/2021	17	02/01/2021	12	HNE	-4,8	0	-5,8	0	93,0	0	23,0	0	60,0	0	1001,0	0	217,2	ERA5
1025682	02/01/2021	18	02/01/2021	13	HNE	-4,5	0	-5,4	0	93,0	0	23,0	0	70,0	0	1001,0	0	247,2	ERA5
1025683	02/01/2021	19	02/01/2021	14	HNE	-4,2	0	-5,7	0	89,0	0	16,0	0	70,0	0	1002,0	0	401,0	ERA5
1025684	02/01/2021	20	02/01/2021	15	HNE	-4,5	0	-6,6	0	86,0	0	17,0	0	60,0	0	1003,0	0	334,8	ERA5
1025685	02/01/2021	21	02/01/2021	16	HNE	-4,2	0	-6,1	0	86,0	0	5,0	0	160,0	0	1005,0	0	114,8	ERA5
1025686	02/01/2021	22	02/01/2021	17	HNE	-4,2	0	-6,2	0	86,0	0	7,0	0	110,0	0	1006,0	0	0,2	ERA5
1025687	02/01/2021	23	02/01/2021	18	HNE	-4,3	0	-6,1	0	87,0	0	6,0	0	230,0	0	1007,0	0	0,0	ERA5
1025688	03/01/2021	00	02/01/2021	19	HNE	-4,1	0	-5,6	0	89,0	0	4,0	0	180,0	0	1008,0	0	0,0	ERA5
1025689	03/01/2021	01	02/01/2021	20	HNE	-4,1	0	-5,5	0	90,0	0	3,0	0	210,0	0	1009,0	0	0,0	ERA5
1025690	03/01/2021	02	02/01/2021	21	HNE	-4,5	0	-5,1	0	95,0	0	1,0	0	0,0	0	1010,0	0	0,0	ERA5
1025691	03/01/2021	03	02/01/2021	22	HNE	-5,0	0	-5,8	0	94,0	0	7,0	0	290,0	0	1010,0	0	0,0	ERA5
1025692	03/01/2021	04	02/01/2021	23	HNE	-6,3	0	-8,4	0	85,0	0	8,0	0	270,0	0	1011,0	0	0,0	ERA5
1025693	03/01/2021	05	03/01/2021	00	HNE	-8,3	0	-9,6	0	90,0	0	1,0	0	0,0	0	1011,0	0	0,0	ERA5
1025694	03/01/2021	06	03/01/2021	01	HNE	-8,9	0	-9,8	0	93,0	0	4,0	0	280,0	0	1012,0	0	0,0	ERA5
1025695	03/01/2021	07	03/01/2021	02	HNE	-10,7	0	-11,3	0	95,0	0	13,0	0	50,0	0	1012,0	0	0,0	ERA5
1025696	03/01/2021	08	03/01/2021	03	HNE	-8,8	0	-10,6	0	87,0	0	5,0	0	30,0	0	1012,0	0	0,0	ERA5
1025697	03/01/2021	09	03/01/2021	04	HNE	-8,6	0	-10,5	0	86,0	0	3,0	0	0,0	0	1013,0	0	0,0	ERA5
1025698	03/01/2021	10	03/01/2021	05	HNE	-9,7	0	-11,2	0	89,0	0	5,0	0	360,0	0	1013,0	0	0,0	ERA5
1025699	03/01/2021	11	03/01/2021	06	HNE	-9,0	0	-10,5	0	89,0	0	1,0	0	0,0	0	1013,0	0	0,0	ERA5
1025700	03/01/2021	12	03/01/2021	07	HNE	-8,3	0	-9,6	0	91,0	0	1,0	0	0,0	0	1013,0	0	0,0	ERA5
1025701	03/01/2021	13	03/01/2021	08	HNE	-8,1	0	-9,8	0	87,0	0	3,0	0	0,0	0	1013,0	0	18,4	ERA5
1025702	03/01/2021	14	03/01/2021	09	HNE	-7,7	0	-9,5	0	87,0	0	9,0	0	40,0	0	1013,0	0	282,6	ERA5
1025703	03/01/2021	15	03/01/2021	10	HNE	-6,1	0	-8,3	0	85,0	0	4,0	0	60,0	0	1013,0	0	702,6	ERA5
1025704	03/01/2021	16	03/01/2021	11	HNE	-4,7	0	-7,2	0	83,0	0	3,0	0	0,0	0	1013,0	0	999,6	ERA5
1025705	03/01/2021	17	03/01/2021	12	HNE	-3,6	0	-7,0	0	77,0	0	6,0	0	110,0	0	1012,0	0	1105,0	ERA5
1025706	03/01/2021	18	03/01/2021	13	HNE	-3,6	0	-7,7	0	74,0	0	10,0	0	70,0	0	1011,0	0	1131,2	ERA5
1025707	03/01/2021	19	03/01/2021	14	HNE	-3,8	0	-7,3	0	76,0	0	13,0	0	100,0	0	1010,0	0	726,4	ERA5
1025708	03/01/2021	20	03/01/2021	15	HNE	-4,0	0	-7,4	0	78,0	0	12,0	0	90,0	0	1009,0	0	440,8	ERA5
1025709	03/01/2021	21	03/01/2021	16	HNE	-4,1	0	-7,0	0	80,0	0	10,0	0	80,0	0	1009,0	0	142,6	ERA5
1025710	03/01/2021	22	03/01/2021	17	HNE	-4,4	0	-6,5	0	85,0	0	11,0	0	50,0	0	1009,0	0	0,5	ERA5
1025711	03/01/2021	23	03/01/2021	18	HNE	-4,4	0	-6,9	0	83,0	0	3,0	0	0,0	0	1010,0	0	0,0	ERA5
1025712	04/01/2021	00	03/01/2021	19	HNE	-4,9	0	-7,1	0	85,0	0	7,0	0	40,0	0	1010,0	0	0,0	ERA5
1025713	04/01/2021	01	03/01/2021	20	HNE	-5,2	0	-6,9	0	87,0	0	7,0	0	360,0	0	1010,0	0	0,0	ERA5
1025714	04/01/2021	02	03/01/2021	21	HNE	-5,4	0	-7,1	0	88,0	0	7,0	0	350,0	0	1009,0	0	0,0	ERA5
1025715	04/01/2021	03	03/01/2021	22	HNE	-5,8	0	-7,2	0	90,0	0	7,0	0	350,0	0	1009,0	0	0,0	ERA5
1025716	04/01/2021	04	03/01/2021	23	HNE	-6,3	0	-7,7	0	90,0	0	4,0	0	10,0	0	1009,0	0	0,0	ERA5
1025717	04/01/2021	05	04/01/2021	00	HNE	-5,8	0	-7,5	0	88,0	0	7,0	0	360,0	0	1008,0	0	0,0	ERA5
1025718	04/01/2021	06	04/01/2021	01	HNE	-5,9	0	-8,1	0	85,0	0	5,0	0	60,0	0	1008,0	0	0,0	ERA5
1025719	04/01/2021	07	04/01/2021	02	HNE	-5,3	0	-7,1	0	87,0	0	3,0	0	0,0	0	1008,0	0	0,0	ERA5
1025720	04/01/2021	08	04/01/2021	03	HNE	-4,9	0	-6,9	0	86,0	0	3,0	0	350,0	0	1008,0	0	0,0	ERA5
1025721	04/01/2021	09	04/01/2021	04	HNE	-4,7	0	-6,7	0	86,0	0	6,0	0	20,0	0	1008,0	0	0,0	ERA5
1025722	04/01/2021	10	04/01/2021	05	HNE	-4,3	0	-6,5	0	85,0	0	6,0	0	40,0	0	1008,0	0	0,0	ERA5
1025723	04/01/2021	11	04/01/2021	06	HNE	-4,1	0	-6,2	0	86,0	0	8,0	0	20,0	0	1008,0	0	0,0	ERA5
1025724	04/01/2021	12	04/01/2021	07	HNE	-4,0	0	-6,0	0	86,0	0	7,0	0	20,0	0	1009,0	0	0,0	ERA5
1025725	04/01/2021	13	04/01/2021	08	HNE	-3,9	0	-6,0	0	86,0	0	6,0	0	20,0	0	1009,0	0	22,9	ERA5
1025726	04/01/2021	14	04/01/2021	09	HNE	-3,9	0	-6,1	0	85,0	0	7,0	0	50,0	0	1010,0	0	332,9	ERA5
1025727	04/01/2021	15	04/01/2021	10	HNE	-3,3	0	-6,1	0	81,0	0	7,0	0	50,0	0	1010,0	0	770,0	ERA5
1025728	04/01/2021	16	04/01/2021	11	HNE	-3,2	0	-5,3	0	86,0	0	11,0	0	90,0	0	1009,0	0	1103,5	ERA5
1025729	04/01/2021	17	04/01/2021	12	HNE	-3,2	0	-5,7	0	83,0	0	7,0	0	50,0	0	1009,0	0	1264,0	ERA5
1025730	04/01/2021	18	04/01/2021	13	HNE	-2,9	0	-5,8	0	81,0	0	3,0	0	0,0	0	1008,0	0	1239,3	ERA5
1025731	04/01/2021	19	04/01/2021	14	HNE	-2,7	0	-5,8	0	80,0	0	2,0	0	0,0	0	1009,0	0	922,2	ERA5
1025732	04/01/2021	20	04/01/2021	15	HNE	-3,6	0	-4,7	0	92,0	0	7,0	0	110,0	0	1009,0	0	580,2	ERA5
1025733	04/01/2021	21	04/01/2021	16	HNE	-3,7	0	-4,9	0	91,0	0	13,0	0	70,0	0	1009,0	0	198,7	ERA5
1025734	04/01/2021	22	04/01/2021	17	HNE	-3,4	0	-5,1	0	88,0	0	12,0	0	50,0	0	1010,0	0	0,9	ERA5
1025735	04/01/2021	23	04/01/2021	18	HNE	-3,5	0	-5,6	0	85,0	0	14,0	0	50,0	0	1009,0	0	0,0	ERA5
1025736	05/01/2021	00	04/01/2021	19	HNE	-3,4	0	-5,3	0	87,0	0	18,0	0	50,0	0	1009,0	0	0,0	ERA5
1025737	05/01/2021	01	04/01/2021	20	HNE	-3,4	0	-5,1	0	88,0	0	21,0	0	70,0	0	1009,0	0	0,0	ERA5
1025738	05/01/2021	02	04/01/2021	21	HNE	-3,5	0	-5,2	0	88,0	0	22,0	0	50,0	0	1009,0	0	0,0	ERA5
1025739	05/01/2021	03	04/01/2021	22	HNE	-3,6	0	-5,5	0	87,0	0	20,0	0	60,0	0	1009,0	0	0,0	ERA5
1025740	05/01/2021	04	04/01/2021	23	HNE	-3,5	0	-5,0	0	90,0	0	25,0	0	70,0	0	1009,0	0	0,0	ERA5
1025741	05/01/2021	05	05/01/2021	00	HNE	-3,9	0	-5,9	0	86,0	0	18,0	0	50,0	0	1009,0	0	0,0	ERA5
1025742	05/01/2021	06	05/01/2021	01	HNE	-3,8	0	-5,7	0	87,0	0	22,0	0	60,0	0	1009,0	0	0,0	ERA5
1025743	05/01/2021	07	05/01/2021	02	HNE	-3,8	0	-4,9	0	92,0	0	30,0	0	70,0	0	1009,0	0	0,0	ERA5
1025744	05/01/2021	08	05/01/2021	03	HNE	-4,2	0	-5,1	0	93,0	0	27,0	0	70,0	0	1009,0	0	0,0	ERA5
1025745	05/01/2021	09	05/01/2021	04	HNE	-4,4	0	-5,3	0	93,0	0	25,0	0	70,0	0	1009,0	0	0,0	ERA5
1025746	05/01/2021	10	05/01/2021	05	HNE	-4,9	0	-7,1	0	84,0	0	25,0	0	70,0	0	1009,0	0	0,0	ERA5
1025747	05/01/2021	11	05/01/2021	06	HNE	-4,7	0	-6,0	0	90,0	0	26,0	0	90,0	0	1009,0	0	0,0	ERA5
1025748	05/01/2021	12	05/01/2021	07	HNE	-4,6	0	-6,1	0	89,0	0	27,0	0	70,0	0	1010,0	0	0,0	ERA5
1025749	05/01/2021	13	05/01/2021	08	HNE	-4,6	0	-6,5	0	87,0	0	35,0	0	80,0	0	1010,0	0	16,3	ERA5
1025750	05/01/2021	14	05/01/2021	09	HNE	-4,6	0	-6,1	0	89,0	0	30,0	0	70,0	0	1010,0	0	198,8	ERA5
1025751	05/01/2021	15	05/01/2021	10	HNE	-4,5	0	-5,4	0	94,0	0	36,0	0	70,0	0	1010,0	0	465,1	ERA5
1025752	05/01/2021	16	05/01/2021	11	HNE	-4,4	0	-5,4	0	93,0	0	34,0	0	70,0	0	1009,0	0	731,1	ERA5
1025753	05/01/2021	17	05/01/2021	12	HNE	-4,3	0	-5,5	0	91,0	0	31,0	0	60,0	0	1009,0	0	863,7	ERA5
1025754	05/01/2021	18	05/01/2021	13	HNE	-4,1	0	-5,4	0	91,0	0	30,0	0	70,0	0	1009,0	0	881,2	ERA5
1025755	05/01/2021	19	05/01/2021	14	HNE	-3,7	0	-5,7	0	86,0	0	27,0	0	70,0	0	1009,0	0	590,6	ERA5
1025756	05/01/2021	20	05/01/2021	15	HNE	-3,8	0	-5,5	0	88,0	0	30,0	0	70,0	0	1009,0	0	384,4	ERA5
1025757	05/01/2021	21	05/01/2021	16	HNE	-3,6	0	-5,2	0	88,0	0	21,0	0	70,0	0	1009,0	0	144,7	ERA5
1025758	05/01/2021	22	05/01/2021	17	HNE	-3,5	0	-4,8	0	91,0	0	18,0	0	70,0	0	1010,0	0	1,0	ERA5
1025759	05/01/2021	23	05/01/2021	18	HNE	-3,1	0	-4,7	0	89,0	0	23,0	0	70,0	0	1010,0	0	0,0	ERA5
1025760	06/01/2021	00	05/01/2021	19	HNE	-2,9	0	-4,2	0	91,0	0	28,0	0	60,0	0	1010,0	0	0,0	ERA5
1025761	06/01/2021	01	05/01/2021	20	HNE	-2,7	0	-4,4	0	88,0	0	18,0	0	60,0	0	1009,0	0	0,0	ERA5
1025762	06/01/2021	02	05/01/2021	21	HNE	-3,8	0	-6,0	0	84,0	0	8,0	0	10,0	0	1009,0	0	0,0	ERA5
1025763	06/01/2021	03	05/01/2021	22	HNE	-3,5	0	-6,1	0	82,0	0	5,0	0	360,0	0	1009,0	0	0,0	ERA5
1025764	06/01/2021	04	05/01/2021	23	HNE	-4,0	0	-6,3	0	84,0	0	4,0	0	340,0	0	1008,0	0	0,0	ERA5
1025765	06/01/2021	05	06/01/2021	00	HNE	-5,0	0	-6,9	0	87,0	0	4,0	0	60,0	0	1008,0	0	0,0	ERA5
1025766	06/01/2021	06	06/01/2021	01	HNE	-5,1	0	-7,2	0	85,0	0	8,0	0	340,0	0	1008,0	0	0,0	ERA5
1025767	06/01/2021	07	06/01/2021	02	HNE	-5,5	0	-7,3	0	87,0	0	2,0	0	0,0	0	1008,0	0	0,0	ERA5
1025768	06/01/2021	08	06/01/2021	03	HNE	-7,8	0	-8,3	0	97,0	0	4,0	0	10,0	0	1008,0	0	0,0	ERA5
1025769	06/01/2021	09	06/01/2021	04	HNE	-9,1	0	-9,6	0	96,0	0	3,0	0	10,0	0	1008,0	0	0,0	ERA5
1025770	06/01/2021	10	06/01/2021	05	HNE	-10,9	0	-11,4	0	96,0	0	2,0	0	0,0	0	1008,0	0	0,0	ERA5
1025771	06/01/2021	11	06/01/2021	06	HNE	-11,4	0	-12,5	0	92,0	0	1,0	0	0,0	0	1008,0	0	0,0	ERA5
1025772	06/01/2021	12	06/01/2021	07	HNE	-10,6	0	-11,5	0	93,0	0	3,0	0	10,0	0	1009,0	0	0,0	ERA5
1025773	06/01/2021	13	06/01/2021	08	HNE	-9,2	0	-10,6	0	90,0	0	4,0	0	350,0	0	1009,0	0	16,8	ERA5
1025774	06/01/2021	14	06/01/2021	09	HNE	-8,7	0	-9,9	0	91,0	0	2,0	0	0,0	0	1009,0	0	230,5	ERA5
1025775	06/01/2021	15	06/01/2021	10	HNE	-6,7	0	-9,4	0	81,0	0	4,0	0	100,0	0	1009,0	0	584,9	ERA5
1025776	06/01/2021	16	06/01/2021	11	HNE	-3,4	0	-6,8	0	77,0	0	13,0	0	240,0	0	1008,0	0	978,3	ERA5
1025777	06/01/2021	17	06/01/2021	12	HNE	-2,8	0	-6,5	0	75,0	0	15,0	0	220,0	0	1008,0	0	1041,3	ERA5
1025778	06/01/2021	18	06/01/2021	13	HNE	-2,6	0	-6,3	0	76,0	0	20,0	0	220,0	0	1007,0	0	1186,0	ERA5
1025779	06/01/2021	19	06/01/2021	14	HNE	-2,1	0	-6,5	0	72,0	0	18,0	0	220,0	0	1007,0	0	1030,9	ERA5
1025780	06/01/2021	20	06/01/2021	15	HNE	-1,9	0	-6,1	0	73,0	0	16,0	0	220,0	0	1007,0	0	672,5	ERA5
1025781	06/01/2021	21	06/01/2021	16	HNE	-2,7	0	-6,5	0	75,0	0	3,0	0	340,0	0	1007,0	0	225,6	ERA5
1025782	06/01/2021	22	06/01/2021	17	HNE	-3,8	0	-6,0	0	84,0	0	3,0	0	70,0	0	1007,0	0	1,9	ERA5
1025783	06/01/2021	23	06/01/2021	18	HNE	-5,0	0	-7,4	0	83,0	0	3,0	0	120,0	0	1008,0	0	0,0	ERA5
1025784	07/01/2021	00	06/01/2021	19	HNE	-2,9	0	-8,7	0	64,0	0	2,0	0	0,0	0	1008,0	0	0,0	ERA5
1025785	07/01/2021	01	06/01/2021	20	HNE	-3,0	0	-9,6	0	61,0	0	3,0	0	360,0	0	1008,0	0	0,0	ERA5
1025786	07/01/2021	02	06/01/2021	21	HNE	-3,7	0	-10,0	0	62,0	0	7,0	0	320,0	0	1008,0	0	0,0	ERA5
1025787	07/01/2021	03	06/01/2021	22	HNE	-4,2	0	-10,4	0	62,0	0	7,0	0	330,0	0	1008,0	0	0,0	ERA5
1025788	07/01/2021	04	06/01/2021	23	HNE	-4,2	0	-10,4	0	62,0	0	7,0	0	310,0	0	1008,0	0	0,0	ERA5
1025789	07/01/2021	05	07/01/2021	00	HNE	-4,3	0	-10,3	0	63,0	0	10,0	0	340,0	0	1008,0	0	0,0	ERA5
1025790	07/01/2021	06	07/01/2021	01	HNE	-4,3	0	-10,4	0	62,0	0	8,0	0	330,0	0	1008,0	0	0,0	ERA5
1025791	07/01/2021	07	07/01/2021	02	HNE	-4,7	0	-10,6	0	64,0	0	9,0	0	350,0	0	1009,0	0	0,0	ERA5
1025792	07/01/2021	08	07/01/2021	03	HNE	-5,2	0	-11,0	0	64,0	0	8,0	0	360,0	0	1009,0	0	0,0	ERA5
1025793	07/01/2021	09	07/01/2021	04	HNE	-5,3	0	-11,2	0	63,0	0	10,0	0	340,0	0	1009,0	0	0,0	ERA5
1025794	07/01/2021	10	07/01/2021	05	HNE	-5,4	0	-11,4	0	63,0	0	3,0	0	0,0	0	1010,0	0	0,0	ERA5
1025795	07/01/2021	11	07/01/2021	06	HNE	-5,2	0	-11,4	0	62,0	0	8,0	0	360,0	0	1010,0	0	0,0	ERA5
1025796	07/01/2021	12	07/01/2021	07	HNE	-5,5	0	-11,6	0	62,0	0	9,0	0	350,0	0	1011,0	0	0,0	ERA5
1025797	07/01/2021	13	07/01/2021	08	HNE	-6,1	0	-11,6	0	65,0	0	9,0	0	340,0	0	1012,0	0	22,3	ERA5
1025798	07/01/2021	14	07/01/2021	09	HNE	-5,5	0	-11,8	0	62,0	0	9,0	0	350,0	0	1012,0	0	293,1	ERA5
1025799	07/01/2021	15	07/01/2021	10	HNE	-4,6	0	-11,5	0	59,0	0	7,0	0	330,0	0	1012,0	0	728,0	ERA5
1025800	07/01/2021	16	07/01/2021	11	HNE	-3,6	0	-11,0	0	57,0	0	12,0	0	270,0	0	1011,0	0	1064,6	ERA5
1025801	07/01/2021	17	07/01/2021	12	HNE	-2,3	0	-10,3	0	54,0	0	7,0	0	270,0	0	1011,0	0	1151,4	ERA5
1025802	07/01/2021	18	07/01/2021	13	HNE	-0,9	0	-9,0	0	55,0	0	6,0	0	300,0	0	1010,0	0	1231,5	ERA5
1025803	07/01/2021	19	07/01/2021	14	HNE	-0,4	0	-8,1	0	56,0	0	9,0	0	300,0	0	1010,0	0	1000,5	ERA5
1025804	07/01/2021	20	07/01/2021	15	HNE	-1,2	0	-8,3	0	58,0	0	14,0	0	280,0	0	1010,0	0	631,9	ERA5
1025805	07/01/2021	21	07/01/2021	16	HNE	-2,3	0	-8,6	0	62,0	0	15,0	0	290,0	0	1010,0	0	233,9	ERA5
1025806	07/01/2021	22	07/01/2021	17	HNE	-3,5	0	-8,9	0	66,0	0	15,0	0	290,0	0	1010,0	0	2,7	ERA5
1025807	07/01/2021	23	07/01/2021	18	HNE	-4,7	0	-9,5	0	70,0	0	14,0	0	290,0	0	1010,0	0	0,0	ERA5
1025808	08/01/2021	00	07/01/2021	19	HNE	-5,9	0	-9,3	0	77,0	0	13,0	0	280,0	0	1011,0	0	0,0	ERA5
1025809	08/01/2021	01	07/01/2021	20	HNE	-6,5	0	-10,0	0	76,0	0	5,0	0	260,0	0	1011,0	0	0,0	ERA5
1025810	08/01/2021	02	07/01/2021	21	HNE	-6,9	0	-10,1	0	78,0	0	17,0	0	300,0	0	1010,0	0	0,0	ERA5
1025811	08/01/2021	03	07/01/2021	22	HNE	-7,4	0	-10,2	0	81,0	0	12,0	0	280,0	0	1010,0	0	0,0	ERA5
1025812	08/01/2021	04	07/01/2021	23	HNE	-8,8	0	-10,5	0	88,0	0	10,0	0	270,0	0	1010,0	0	0,0	ERA5
1025813	08/01/2021	05	08/01/2021	00	HNE	-6,6	0	-10,5	0	74,0	0	13,0	0	300,0	0	1010,0	0	0,0	ERA5
1025814	08/01/2021	06	08/01/2021	01	HNE	-7,0	0	-11,6	0	70,0	0	15,0	0	300,0	0	1010,0	0	0,0	ERA5
1025815	08/01/2021	07	08/01/2021	02	HNE	-7,3	0	-12,3	0	68,0	0	14,0	0	290,0	0	1010,0	0	0,0	ERA5
1025816	08/01/2021	08	08/01/2021	03	HNE	-8,9	0	-12,8	0	73,0	0	8,0	0	280,0	0	1010,0	0	0,0	ERA5
1025817	08/01/2021	09	08/01/2021	04	HNE	-10,5	0	-13,6	0	78,0	0	16,0	0	260,0	0	1009,0	0	0,0	ERA5
1025818	08/01/2021	10	08/01/2021	05	HNE	-10,2	0	-13,2	0	79,0	0	12,0	0	260,0	0	1009,0	0	0,0	ERA5
1025819	08/01/2021	11	08/01/2021	06	HNE	-10,3	0	-14,2	0	73,0	0	14,0	0	260,0	0	1009,0	0	0,0	ERA5
1025820	08/01/2021	12	08/01/2021	07	HNE	-11,3	0	-14,2	0	80,0	0	16,0	0	200,0	0	1009,0	0	0,0	ERA5
1025821	08/01/2021	13	08/01/2021	08	HNE	-10,5	0	-13,4	0	79,0	0	18,0	0	240,0	0	1008,0	0	24,8	ERA5
1025822	08/01/2021	14	08/01/2021	09	HNE	-7,7	0	-12,4	0	69,0	0	19,0	0	240,0	0	1008,0	0	323,0	ERA5
1025823	08/01/2021	15	08/01/2021	10	HNE	-7,0	0	-11,7	0	69,0	0	20,0	0	270,0	0	1007,0	0	761,0	ERA5
1025824	08/01/2021	16	08/01/2021	11	HNE	-5,9	0	-11,0	0	68,0	0	23,0	0	260,0	0	1006,0	0	1030,2	ERA5
1025825	08/01/2021	17	08/01/2021	12	HNE	-5,2	0	-10,4	0	67,0	0	27,0	0	260,0	0	1005,0	0	1160,6	ERA5
1025826	08/01/2021	18	08/01/2021	13	HNE	-4,1	0	-10,9	0	59,0	0	16,0	0	290,0	0	1004,0	0	1102,6	ERA5
1025827	08/01/2021	19	08/01/2021	14	HNE	-4,4	0	-11,5	0	58,0	0	26,0	0	280,0	0	1003,0	0	785,5	ERA5
1025828	08/01/2021	20	08/01/2021	15	HNE	-5,3	0	-11,9	0	60,0	0	29,0	0	270,0	0	1004,0	0	457,4	ERA5
1025829	08/01/2021	21	08/01/2021	16	HNE	-5,1	0	-11,0	0	64,0	0	21,0	0	270,0	0	1004,0	0	169,2	ERA5
1025830	08/01/2021	22	08/01/2021	17	HNE	-4,2	0	-10,5	0	62,0	0	14,0	0	290,0	0	1004,0	0	1,9	ERA5
