nbreheures1904	date utc	heure utc	date locale	heure locale	tsl	t	err t	td	err td	hr	err hr	vv	err vv	vd	err vd	psta	err psta	rf1e	err rf1e
1043185	02/01/2023	01	01/01/2023	20	HNE	-8,3	0	-10,7	0	83,0	0	4,0	0	360,0	0	966,0	0	0,0	ERA5
1043186	02/01/2023	02	01/01/2023	21	HNE	-8,4	0	-10,1	0	88,0	0	4,0	0	90,0	0	966,0	0	0,0	ERA5
1043187	02/01/2023	03	01/01/2023	22	HNE	-8,5	0	-9,0	0	96,0	0	4,0	0	110,0	0	966,0	0	0,0	ERA5
1043188	02/01/2023	04	01/01/2023	23	HNE	-8,2	0	-9,0	0	94,0	0	5,0	0	110,0	0	966,0	0	0,0	ERA5
1043189	02/01/2023	05	02/01/2023	00	HNE	-8,1	0	-8,9	0	94,0	0	5,0	0	110,0	0	965,0	0	0,0	ERA5
1043190	02/01/2023	06	02/01/2023	01	HNE	-8,1	0	-9,0	0	93,0	0	8,0	0	120,0	0	965,0	0	0,0	ERA5
1043191	02/01/2023	07	02/01/2023	02	HNE	-8,2	0	-9,1	0	93,0	0	8,0	0	120,0	0	966,0	0	0,0	ERA5
1043192	02/01/2023	08	02/01/2023	03	HNE	-7,8	0	-8,6	0	94,0	0	8,0	0	140,0	0	965,0	0	0,0	ERA5
1043193	02/01/2023	09	02/01/2023	04	HNE	-7,2	0	-8,0	0	94,0	0	11,0	0	150,0	0	965,0	0	0,0	ERA5
1043194	02/01/2023	10	02/01/2023	05	HNE	-6,7	0	-7,5	0	94,0	0	11,0	0	150,0	0	965,0	0	0,0	ERA5
1043195	02/01/2023	11	02/01/2023	06	HNE	-6,3	0	-7,1	0	94,0	0	9,0	0	160,0	0	965,0	0	0,0	ERA5
1043196	02/01/2023	12	02/01/2023	07	HNE	-6,0	0	-6,7	0	95,0	0	9,0	0	160,0	0	965,0	0	0,0	ERA5
1043197	02/01/2023	13	02/01/2023	08	HNE	-5,7	0	-6,4	0	95,0	0	9,0	0	170,0	0	965,0	0	0,0	ERA5
1043198	02/01/2023	14	02/01/2023	09	HNE	-5,6	0	-6,3	0	95,0	0	5,0	0	160,0	0	966,0	0	76,3	ERA5
1043199	02/01/2023	15	02/01/2023	10	HNE	-5,0	0	-5,7	0	95,0	0	9,0	0	180,0	0	966,0	0	227,7	ERA5
1043200	02/01/2023	16	02/01/2023	11	HNE	-4,3	0	-5,0	0	95,0	0	11,0	0	190,0	0	966,0	0	419,8	ERA5
1043201	02/01/2023	17	02/01/2023	12	HNE	-3,5	0	-4,6	0	92,0	0	9,0	0	200,0	0	966,0	0	435,3	ERA5
1043202	02/01/2023	18	02/01/2023	13	HNE	-3,0	0	-4,1	0	92,0	0	9,0	0	240,0	0	966,0	0	375,7	ERA5
1043203	02/01/2023	19	02/01/2023	14	HNE	-2,8	0	-3,9	0	92,0	0	5,0	0	230,0	0	966,0	0	173,5	ERA5
1043204	02/01/2023	20	02/01/2023	15	HNE	-2,7	0	-3,7	0	93,0	0	8,0	0	220,0	0	966,0	0	184,7	ERA5
1043205	02/01/2023	21	02/01/2023	16	HNE	-2,8	0	-3,6	0	94,0	0	8,0	0	210,0	0	966,0	0	77,5	ERA5
1043206	02/01/2023	22	02/01/2023	17	HNE	-2,9	0	-3,6	0	95,0	0	5,0	0	220,0	0	967,0	0	0,1	ERA5
1043207	02/01/2023	23	02/01/2023	18	HNE	-3,0	0	-3,6	0	96,0	0	5,0	0	220,0	0	967,0	0	0,0	ERA5
1043208	03/01/2023	00	02/01/2023	19	HNE	-3,0	0	-3,6	0	96,0	0	8,0	0	210,0	0	967,0	0	0,0	ERA5
1043209	03/01/2023	01	02/01/2023	20	HNE	-2,7	0	-3,3	0	96,0	0	9,0	0	240,0	0	967,0	0	0,0	ERA5
1043210	03/01/2023	02	02/01/2023	21	HNE	-2,6	0	-3,4	0	94,0	0	11,0	0	240,0	0	967,0	0	0,0	ERA5
1043211	03/01/2023	03	02/01/2023	22	HNE	-2,7	0	-3,5	0	94,0	0	11,0	0	240,0	0	967,0	0	0,0	ERA5
1043212	03/01/2023	04	02/01/2023	23	HNE	-2,8	0	-3,6	0	94,0	0	8,0	0	270,0	0	968,0	0	0,0	ERA5
1043213	03/01/2023	05	03/01/2023	00	HNE	-2,8	0	-4,1	0	91,0	0	9,0	0	230,0	0	967,0	0	0,0	ERA5
1043214	03/01/2023	06	03/01/2023	01	HNE	-3,0	0	-4,1	0	92,0	0	15,0	0	220,0	0	967,0	0	0,0	ERA5
1043215	03/01/2023	07	03/01/2023	02	HNE	-3,2	0	-4,3	0	92,0	0	15,0	0	230,0	0	967,0	0	0,0	ERA5
1043216	03/01/2023	08	03/01/2023	03	HNE	-3,2	0	-4,3	0	92,0	0	13,0	0	230,0	0	967,0	0	0,0	ERA5
1043217	03/01/2023	09	03/01/2023	04	HNE	-3,0	0	-4,1	0	92,0	0	15,0	0	240,0	0	967,0	0	0,0	ERA5
1043218	03/01/2023	10	03/01/2023	05	HNE	-3,0	0	-4,0	0	93,0	0	17,0	0	240,0	0	967,0	0	0,0	ERA5
1043219	03/01/2023	11	03/01/2023	06	HNE	-3,2	0	-4,5	0	91,0	0	9,0	0	230,0	0	967,0	0	0,0	ERA5
1043220	03/01/2023	12	03/01/2023	07	HNE	-3,4	0	-4,7	0	91,0	0	21,0	0	210,0	0	967,0	0	0,0	ERA5
1043221	03/01/2023	13	03/01/2023	08	HNE	-4,1	0	-5,5	0	90,0	0	21,0	0	210,0	0	966,0	0	0,0	ERA5
1043222	03/01/2023	14	03/01/2023	09	HNE	-4,1	0	-5,7	0	89,0	0	22,0	0	230,0	0	966,0	0	66,3	ERA5
1043223	03/01/2023	15	03/01/2023	10	HNE	-3,8	0	-5,1	0	91,0	0	17,0	0	230,0	0	966,0	0	232,0	ERA5
1043224	03/01/2023	16	03/01/2023	11	HNE	-3,2	0	-4,5	0	91,0	0	21,0	0	220,0	0	965,0	0	375,9	ERA5
1043225	03/01/2023	17	03/01/2023	12	HNE	-2,5	0	-3,9	0	90,0	0	15,0	0	210,0	0	964,0	0	484,4	ERA5
1043226	03/01/2023	18	03/01/2023	13	HNE	-1,7	0	-3,3	0	89,0	0	21,0	0	220,0	0	963,0	0	414,1	ERA5
1043227	03/01/2023	19	03/01/2023	14	HNE	-1,5	0	-3,1	0	89,0	0	13,0	0	220,0	0	963,0	0	326,1	ERA5
1043228	03/01/2023	20	03/01/2023	15	HNE	-1,5	0	-3,4	0	87,0	0	18,0	0	230,0	0	963,0	0	242,9	ERA5
1043229	03/01/2023	21	03/01/2023	16	HNE	-1,9	0	-4,4	0	83,0	0	15,0	0	250,0	0	963,0	0	85,9	ERA5
1043230	03/01/2023	22	03/01/2023	17	HNE	-2,2	0	-4,2	0	86,0	0	15,0	0	260,0	0	963,0	0	0,1	ERA5
1043231	03/01/2023	23	03/01/2023	18	HNE	-2,5	0	-4,5	0	86,0	0	15,0	0	280,0	0	964,0	0	0,0	ERA5
1043232	04/01/2023	00	03/01/2023	19	HNE	-3,5	0	-5,1	0	89,0	0	15,0	0	300,0	0	964,0	0	0,0	ERA5
1043233	04/01/2023	01	03/01/2023	20	HNE	-3,9	0	-5,5	0	89,0	0	15,0	0	310,0	0	965,0	0	0,0	ERA5
1043234	04/01/2023	02	03/01/2023	21	HNE	-4,5	0	-6,5	0	86,0	0	17,0	0	280,0	0	965,0	0	0,0	ERA5
1043235	04/01/2023	03	03/01/2023	22	HNE	-6,1	0	-7,3	0	91,0	0	17,0	0	330,0	0	965,0	0	0,0	ERA5
1043236	04/01/2023	04	03/01/2023	23	HNE	-7,2	0	-8,7	0	89,0	0	15,0	0	320,0	0	965,0	0	0,0	ERA5
1043237	04/01/2023	05	04/01/2023	00	HNE	-7,7	0	-9,8	0	85,0	0	15,0	0	310,0	0	965,0	0	0,0	ERA5
1043238	04/01/2023	06	04/01/2023	01	HNE	-8,0	0	-10,6	0	82,0	0	9,0	0	310,0	0	966,0	0	0,0	ERA5
1043239	04/01/2023	07	04/01/2023	02	HNE	-8,1	0	-11,1	0	79,0	0	11,0	0	310,0	0	966,0	0	0,0	ERA5
1043240	04/01/2023	08	04/01/2023	03	HNE	-8,6	0	-11,3	0	81,0	0	13,0	0	320,0	0	966,0	0	0,0	ERA5
1043241	04/01/2023	09	04/01/2023	04	HNE	-9,8	0	-12,3	0	82,0	0	9,0	0	310,0	0	967,0	0	0,0	ERA5
1043242	04/01/2023	10	04/01/2023	05	HNE	-11,1	0	-14,1	0	79,0	0	13,0	0	320,0	0	968,0	0	0,0	ERA5
1043243	04/01/2023	11	04/01/2023	06	HNE	-11,6	0	-14,2	0	81,0	0	13,0	0	330,0	0	968,0	0	0,0	ERA5
1043244	04/01/2023	12	04/01/2023	07	HNE	-12,9	0	-15,4	0	82,0	0	15,0	0	340,0	0	969,0	0	0,0	ERA5
1043245	04/01/2023	13	04/01/2023	08	HNE	-13,4	0	-16,0	0	81,0	0	8,0	0	310,0	0	969,0	0	0,0	ERA5
1043246	04/01/2023	14	04/01/2023	09	HNE	-14,3	0	-16,6	0	83,0	0	15,0	0	300,0	0	970,0	0	133,5	ERA5
1043247	04/01/2023	15	04/01/2023	10	HNE	-13,9	0	-16,8	0	79,0	0	17,0	0	280,0	0	971,0	0	424,2	ERA5
1043248	04/01/2023	16	04/01/2023	11	HNE	-13,3	0	-17,4	0	72,0	0	18,0	0	300,0	0	972,0	0	696,0	ERA5
1043249	04/01/2023	17	04/01/2023	12	HNE	-12,5	0	-17,6	0	66,0	0	17,0	0	300,0	0	973,0	0	953,0	ERA5
1043250	04/01/2023	18	04/01/2023	13	HNE	-12,4	0	-18,5	0	61,0	0	15,0	0	310,0	0	973,0	0	983,6	ERA5
1043251	04/01/2023	19	04/01/2023	14	HNE	-12,9	0	-18,4	0	64,0	0	15,0	0	340,0	0	973,0	0	899,2	ERA5
1043252	04/01/2023	20	04/01/2023	15	HNE	-13,2	0	-18,5	0	65,0	0	11,0	0	330,0	0	974,0	0	593,0	ERA5
1043253	04/01/2023	21	04/01/2023	16	HNE	-16,0	0	-19,5	0	75,0	0	8,0	0	360,0	0	975,0	0	200,8	ERA5
1043254	04/01/2023	22	04/01/2023	17	HNE	-16,5	0	-20,0	0	75,0	0	8,0	0	20,0	0	975,0	0	0,7	ERA5
1043255	04/01/2023	23	04/01/2023	18	HNE	-17,3	0	-20,4	0	77,0	0	17,0	0	10,0	0	975,0	0	0,0	ERA5
1043256	05/01/2023	00	04/01/2023	19	HNE	-19,2	0	-21,5	0	82,0	0	11,0	0	50,0	0	976,0	0	0,0	ERA5
1043257	05/01/2023	01	04/01/2023	20	HNE	-19,7	0	-21,9	0	83,0	0	13,0	0	50,0	0	976,0	0	0,0	ERA5
1043258	05/01/2023	02	04/01/2023	21	HNE	-19,8	0	-22,2	0	82,0	0	11,0	0	50,0	0	975,0	0	0,0	ERA5
1043259	05/01/2023	03	04/01/2023	22	HNE	-20,0	0	-22,5	0	81,0	0	18,0	0	60,0	0	975,0	0	0,0	ERA5
1043260	05/01/2023	04	04/01/2023	23	HNE	-19,8	0	-22,6	0	79,0	0	15,0	0	60,0	0	976,0	0	0,0	ERA5
1043261	05/01/2023	05	05/01/2023	00	HNE	-20,0	0	-22,8	0	79,0	0	15,0	0	70,0	0	976,0	0	0,0	ERA5
1043262	05/01/2023	06	05/01/2023	01	HNE	-20,0	0	-22,9	0	78,0	0	15,0	0	60,0	0	975,0	0	0,0	ERA5
1043263	05/01/2023	07	05/01/2023	02	HNE	-20,5	0	-23,4	0	78,0	0	13,0	0	60,0	0	975,0	0	0,0	ERA5
1043264	05/01/2023	08	05/01/2023	03	HNE	-20,8	0	-23,8	0	77,0	0	17,0	0	40,0	0	974,0	0	0,0	ERA5
1043265	05/01/2023	09	05/01/2023	04	HNE	-20,4	0	-23,8	0	75,0	0	13,0	0	50,0	0	975,0	0	0,0	ERA5
1043266	05/01/2023	10	05/01/2023	05	HNE	-20,3	0	-23,8	0	74,0	0	15,0	0	70,0	0	975,0	0	0,0	ERA5
1043267	05/01/2023	11	05/01/2023	06	HNE	-20,3	0	-24,1	0	72,0	0	13,0	0	80,0	0	975,0	0	0,0	ERA5
1043268	05/01/2023	12	05/01/2023	07	HNE	-20,4	0	-24,1	0	73,0	0	9,0	0	70,0	0	975,0	0	0,0	ERA5
1043269	05/01/2023	13	05/01/2023	08	HNE	-20,3	0	-24,1	0	72,0	0	11,0	0	60,0	0	974,0	0	0,0	ERA5
1043270	05/01/2023	14	05/01/2023	09	HNE	-19,9	0	-24,2	0	69,0	0	13,0	0	90,0	0	974,0	0	128,0	ERA5
1043271	05/01/2023	15	05/01/2023	10	HNE	-19,5	0	-23,8	0	69,0	0	17,0	0	60,0	0	973,0	0	471,5	ERA5
1043272	05/01/2023	16	05/01/2023	11	HNE	-18,3	0	-23,4	0	65,0	0	13,0	0	70,0	0	972,0	0	795,5	ERA5
1043273	05/01/2023	17	05/01/2023	12	HNE	-17,0	0	-23,1	0	60,0	0	21,0	0	70,0	0	971,0	0	916,7	ERA5
1043274	05/01/2023	18	05/01/2023	13	HNE	-15,8	0	-22,5	0	57,0	0	21,0	0	70,0	0	970,0	0	997,1	ERA5
1043275	05/01/2023	19	05/01/2023	14	HNE	-15,2	0	-21,7	0	58,0	0	15,0	0	60,0	0	970,0	0	884,7	ERA5
1043276	05/01/2023	20	05/01/2023	15	HNE	-15,4	0	-21,1	0	62,0	0	17,0	0	60,0	0	970,0	0	385,0	ERA5
1043277	05/01/2023	21	05/01/2023	16	HNE	-14,7	0	-20,4	0	62,0	0	18,0	0	60,0	0	970,0	0	172,8	ERA5
1043278	05/01/2023	22	05/01/2023	17	HNE	-13,9	0	-19,3	0	64,0	0	15,0	0	80,0	0	970,0	0	0,8	ERA5
1043279	05/01/2023	23	05/01/2023	18	HNE	-13,6	0	-18,7	0	66,0	0	15,0	0	70,0	0	969,0	0	0,0	ERA5
1043280	06/01/2023	00	05/01/2023	19	HNE	-13,0	0	-17,1	0	72,0	0	15,0	0	80,0	0	969,0	0	0,0	ERA5
1043281	06/01/2023	01	05/01/2023	20	HNE	-12,7	0	-15,7	0	79,0	0	11,0	0	90,0	0	969,0	0	0,0	ERA5
1043282	06/01/2023	02	05/01/2023	21	HNE	-12,6	0	-14,6	0	85,0	0	9,0	0	100,0	0	968,0	0	0,0	ERA5
1043283	06/01/2023	03	05/01/2023	22	HNE	-12,3	0	-14,5	0	84,0	0	15,0	0	110,0	0	968,0	0	0,0	ERA5
1043284	06/01/2023	04	05/01/2023	23	HNE	-12,0	0	-14,0	0	85,0	0	9,0	0	100,0	0	967,0	0	0,0	ERA5
1043285	06/01/2023	05	06/01/2023	00	HNE	-11,6	0	-13,2	0	88,0	0	11,0	0	120,0	0	967,0	0	0,0	ERA5
1043286	06/01/2023	06	06/01/2023	01	HNE	-11,3	0	-13,1	0	87,0	0	8,0	0	110,0	0	967,0	0	0,0	ERA5
1043287	06/01/2023	07	06/01/2023	02	HNE	-11,2	0	-12,8	0	88,0	0	13,0	0	110,0	0	966,0	0	0,0	ERA5
1043288	06/01/2023	08	06/01/2023	03	HNE	-11,1	0	-12,3	0	91,0	0	8,0	0	120,0	0	966,0	0	0,0	ERA5
1043289	06/01/2023	09	06/01/2023	04	HNE	-10,9	0	-11,7	0	94,0	0	9,0	0	90,0	0	966,0	0	0,0	ERA5
1043290	06/01/2023	10	06/01/2023	05	HNE	-10,7	0	-11,6	0	93,0	0	9,0	0	100,0	0	966,0	0	0,0	ERA5
1043291	06/01/2023	11	06/01/2023	06	HNE	-10,3	0	-11,6	0	90,0	0	9,0	0	110,0	0	966,0	0	0,0	ERA5
1043292	06/01/2023	12	06/01/2023	07	HNE	-10,1	0	-11,6	0	89,0	0	8,0	0	110,0	0	966,0	0	0,0	ERA5
1043293	06/01/2023	13	06/01/2023	08	HNE	-10,0	0	-11,5	0	89,0	0	9,0	0	120,0	0	966,0	0	0,0	ERA5
1043294	06/01/2023	14	06/01/2023	09	HNE	-9,6	0	-11,1	0	89,0	0	8,0	0	120,0	0	966,0	0	68,1	ERA5
1043295	06/01/2023	15	06/01/2023	10	HNE	-9,0	0	-10,6	0	88,0	0	8,0	0	140,0	0	966,0	0	230,9	ERA5
1043296	06/01/2023	16	06/01/2023	11	HNE	-8,4	0	-10,2	0	87,0	0	5,0	0	130,0	0	966,0	0	435,8	ERA5
1043297	06/01/2023	17	06/01/2023	12	HNE	-7,7	0	-9,5	0	87,0	0	5,0	0	150,0	0	965,0	0	529,7	ERA5
1043298	06/01/2023	18	06/01/2023	13	HNE	-6,7	0	-8,7	0	86,0	0	5,0	0	130,0	0	965,0	0	537,6	ERA5
1043299	06/01/2023	19	06/01/2023	14	HNE	-6,3	0	-8,3	0	86,0	0	0,0	0	0,0	0	965,0	0	600,5	ERA5
1043300	06/01/2023	20	06/01/2023	15	HNE	-6,1	0	-7,9	0	87,0	0	0,0	0	0,0	0	965,0	0	307,4	ERA5
1043301	06/01/2023	21	06/01/2023	16	HNE	-6,3	0	-7,4	0	92,0	0	5,0	0	320,0	0	965,0	0	84,0	ERA5
1043302	06/01/2023	22	06/01/2023	17	HNE	-6,5	0	-7,3	0	94,0	0	4,0	0	300,0	0	966,0	0	0,6	ERA5
1043303	06/01/2023	23	06/01/2023	18	HNE	-6,7	0	-7,2	0	96,0	0	8,0	0	290,0	0	966,0	0	0,0	ERA5
1043304	07/01/2023	00	06/01/2023	19	HNE	-7,3	0	-8,0	0	95,0	0	13,0	0	300,0	0	967,0	0	0,0	ERA5
1043305	07/01/2023	01	06/01/2023	20	HNE	-8,1	0	-9,0	0	93,0	0	9,0	0	310,0	0	967,0	0	0,0	ERA5
1043306	07/01/2023	02	06/01/2023	21	HNE	-8,4	0	-9,2	0	94,0	0	13,0	0	300,0	0	968,0	0	0,0	ERA5
1043307	07/01/2023	03	06/01/2023	22	HNE	-9,3	0	-10,4	0	92,0	0	11,0	0	310,0	0	968,0	0	0,0	ERA5
1043308	07/01/2023	04	06/01/2023	23	HNE	-10,1	0	-11,3	0	91,0	0	17,0	0	300,0	0	969,0	0	0,0	ERA5
1043309	07/01/2023	05	07/01/2023	00	HNE	-10,6	0	-11,8	0	91,0	0	13,0	0	300,0	0	968,0	0	0,0	ERA5
1043310	07/01/2023	06	07/01/2023	01	HNE	-10,9	0	-12,2	0	90,0	0	13,0	0	310,0	0	969,0	0	0,0	ERA5
1043311	07/01/2023	07	07/01/2023	02	HNE	-11,4	0	-12,9	0	89,0	0	15,0	0	300,0	0	969,0	0	0,0	ERA5
1043312	07/01/2023	08	07/01/2023	03	HNE	-11,9	0	-13,8	0	86,0	0	15,0	0	310,0	0	970,0	0	0,0	ERA5
1043313	07/01/2023	09	07/01/2023	04	HNE	-12,4	0	-14,1	0	87,0	0	13,0	0	310,0	0	970,0	0	0,0	ERA5
1043314	07/01/2023	10	07/01/2023	05	HNE	-12,9	0	-14,9	0	85,0	0	17,0	0	310,0	0	971,0	0	0,0	ERA5
1043315	07/01/2023	11	07/01/2023	06	HNE	-13,1	0	-15,0	0	86,0	0	18,0	0	320,0	0	972,0	0	0,0	ERA5
1043316	07/01/2023	12	07/01/2023	07	HNE	-13,4	0	-15,6	0	84,0	0	18,0	0	300,0	0	972,0	0	0,0	ERA5
1043317	07/01/2023	13	07/01/2023	08	HNE	-13,5	0	-15,7	0	84,0	0	13,0	0	300,0	0	973,0	0	0,0	ERA5
1043318	07/01/2023	14	07/01/2023	09	HNE	-13,5	0	-15,5	0	85,0	0	9,0	0	300,0	0	973,0	0	121,2	ERA5
1043319	07/01/2023	15	07/01/2023	10	HNE	-13,1	0	-15,1	0	85,0	0	18,0	0	300,0	0	974,0	0	427,4	ERA5
1043320	07/01/2023	16	07/01/2023	11	HNE	-12,6	0	-14,8	0	84,0	0	17,0	0	310,0	0	974,0	0	658,3	ERA5
1043321	07/01/2023	17	07/01/2023	12	HNE	-12,2	0	-14,8	0	82,0	0	17,0	0	300,0	0	974,0	0	825,8	ERA5
1043322	07/01/2023	18	07/01/2023	13	HNE	-12,0	0	-14,8	0	80,0	0	17,0	0	310,0	0	974,0	0	857,7	ERA5
1043323	07/01/2023	19	07/01/2023	14	HNE	-11,7	0	-14,3	0	81,0	0	13,0	0	310,0	0	974,0	0	778,6	ERA5
1043324	07/01/2023	20	07/01/2023	15	HNE	-11,7	0	-15,0	0	77,0	0	11,0	0	310,0	0	975,0	0	470,3	ERA5
1043325	07/01/2023	21	07/01/2023	16	HNE	-12,2	0	-15,3	0	78,0	0	17,0	0	280,0	0	976,0	0	153,6	ERA5
1043326	07/01/2023	22	07/01/2023	17	HNE	-13,1	0	-16,2	0	78,0	0	15,0	0	300,0	0	976,0	0	1,8	ERA5
1043327	07/01/2023	23	07/01/2023	18	HNE	-13,4	0	-16,3	0	79,0	0	13,0	0	280,0	0	977,0	0	0,0	ERA5
1043328	08/01/2023	00	07/01/2023	19	HNE	-13,7	0	-16,5	0	80,0	0	15,0	0	270,0	0	977,0	0	0,0	ERA5
1043329	08/01/2023	01	07/01/2023	20	HNE	-13,9	0	-16,5	0	81,0	0	11,0	0	300,0	0	977,0	0	0,0	ERA5
1043330	08/01/2023	02	07/01/2023	21	HNE	-14,3	0	-16,7	0	82,0	0	8,0	0	290,0	0	977,0	0	0,0	ERA5
1043331	08/01/2023	03	07/01/2023	22	HNE	-14,5	0	-16,9	0	82,0	0	11,0	0	270,0	0	977,0	0	0,0	ERA5
1043332	08/01/2023	04	07/01/2023	23	HNE	-15,0	0	-17,3	0	83,0	0	9,0	0	270,0	0	976,0	0	0,0	ERA5
1043333	08/01/2023	05	08/01/2023	00	HNE	-15,4	0	-17,2	0	86,0	0	11,0	0	250,0	0	976,0	0	0,0	ERA5
1043334	08/01/2023	06	08/01/2023	01	HNE	-15,7	0	-17,3	0	88,0	0	11,0	0	220,0	0	975,0	0	0,0	ERA5
1043335	08/01/2023	07	08/01/2023	02	HNE	-15,4	0	-17,1	0	87,0	0	11,0	0	220,0	0	975,0	0	0,0	ERA5
1043336	08/01/2023	08	08/01/2023	03	HNE	-15,4	0	-17,1	0	87,0	0	18,0	0	210,0	0	974,0	0	0,0	ERA5
1043337	08/01/2023	09	08/01/2023	04	HNE	-15,2	0	-16,9	0	87,0	0	15,0	0	190,0	0	973,0	0	0,0	ERA5
1043338	08/01/2023	10	08/01/2023	05	HNE	-15,1	0	-16,9	0	86,0	0	17,0	0	180,0	0	972,0	0	0,0	ERA5
1043339	08/01/2023	11	08/01/2023	06	HNE	-14,8	0	-16,7	0	86,0	0	21,0	0	180,0	0	971,0	0	0,0	ERA5
1043340	08/01/2023	12	08/01/2023	07	HNE	-14,6	0	-16,5	0	86,0	0	17,0	0	180,0	0	970,0	0	0,0	ERA5
1043341	08/01/2023	13	08/01/2023	08	HNE	-14,6	0	-16,6	0	85,0	0	21,0	0	180,0	0	969,0	0	0,0	ERA5
1043342	08/01/2023	14	08/01/2023	09	HNE	-13,9	0	-16,3	0	82,0	0	22,0	0	190,0	0	968,0	0	94,7	ERA5
1043343	08/01/2023	15	08/01/2023	10	HNE	-13,4	0	-16,2	0	80,0	0	24,0	0	210,0	0	967,0	0	295,3	ERA5
1043344	08/01/2023	16	08/01/2023	11	HNE	-12,4	0	-15,3	0	79,0	0	21,0	0	210,0	0	966,0	0	374,8	ERA5
1043345	08/01/2023	17	08/01/2023	12	HNE	-12,1	0	-15,4	0	77,0	0	24,0	0	220,0	0	965,0	0	349,8	ERA5
1043346	08/01/2023	18	08/01/2023	13	HNE	-11,8	0	-15,1	0	77,0	0	24,0	0	210,0	0	965,0	0	233,7	ERA5
1043347	08/01/2023	19	08/01/2023	14	HNE	-11,7	0	-14,5	0	80,0	0	18,0	0	220,0	0	964,0	0	236,4	ERA5
1043348	08/01/2023	20	08/01/2023	15	HNE	-11,3	0	-14,1	0	80,0	0	18,0	0	210,0	0	964,0	0	180,0	ERA5
1043349	08/01/2023	21	08/01/2023	16	HNE	-11,3	0	-13,7	0	83,0	0	15,0	0	220,0	0	963,0	0	60,7	ERA5
1043350	08/01/2023	22	08/01/2023	17	HNE	-10,9	0	-13,3	0	83,0	0	17,0	0	220,0	0	963,0	0	0,8	ERA5
1043351	08/01/2023	23	08/01/2023	18	HNE	-10,4	0	-12,3	0	86,0	0	17,0	0	220,0	0	963,0	0	0,0	ERA5
1043352	09/01/2023	00	08/01/2023	19	HNE	-9,8	0	-11,4	0	88,0	0	13,0	0	220,0	0	963,0	0	0,0	ERA5
1043353	09/01/2023	01	08/01/2023	20	HNE	-9,3	0	-10,8	0	89,0	0	11,0	0	220,0	0	963,0	0	0,0	ERA5
